CustomerID,SignupDate,AgeGroup,Gender,Country,City,PreferredChannel,LoyaltyTier,EmailOptIn,CustomerType
18026,2023-05-20,55-64,F,Australia,City_58,Web,Silver,1,one_time
18027,2023-07-14,45-54,F,United Kingdom,City_36,Web,Bronze,1,one_time
18028,2023-12-28,45-54,F,United Kingdom,City_74,Web,Bronze,1,at_risk
18029,2023-10-26,25-34,M,United Kingdom,City_23,Web,Bronze,1,occasional
18030,2024-01-18,25-34,F,United Kingdom,City_17,Web,Silver,1,one_time
18031,2023-08-05,25-34,M,Belgium,City_182,Web,Gold,1,one_time
18032,2023-07-23,55-64,M,United Kingdom,City_59,Web,Bronze,1,at_risk
18033,2023-03-06,35-44,F,United Kingdom,City_178,Phone,Bronze,1,occasional
18034,2023-09-13,25-34,F,United Kingdom,City_89,In-Store,Bronze,0,occasional
18035,2023-08-06,35-44,M,Switzerland,City_127,Phone,Silver,1,loyal
18036,2023-05-10,45-54,F,Spain,City_84,Mobile App,Bronze,1,occasional
18037,2023-03-30,35-44,F,Norway,City_158,Web,Bronze,1,occasional
18038,2023-08-11,35-44,F,United Kingdom,City_72,Web,Silver,1,occasional
18039,2023-11-23,25-34,F,United Kingdom,City_189,Mobile App,Silver,1,loyal
18040,2023-06-04,45-54,F,United Kingdom,City_6,Web,Bronze,1,at_risk
18041,2023-01-08,25-34,M,EIRE,City_31,Mobile App,Silver,0,one_time
18042,2023-08-10,35-44,M,Germany,City_34,Mobile App,Silver,0,at_risk
18043,2023-05-08,18-24,F,Spain,City_94,Web,Silver,1,occasional
18044,2024-04-13,35-44,F,United Kingdom,City_56,Web,Bronze,1,one_time
18045,2024-02-11,35-44,M,United Kingdom,City_164,Mobile App,Gold,0,occasional
18046,2023-04-01,45-54,F,United Kingdom,City_31,Mobile App,Silver,1,occasional
18047,2023-03-29,25-34,F,United Kingdom,City_19,In-Store,Bronze,0,occasional
18048,2023-11-20,55-64,F,France,City_43,Web,Platinum,1,one_time
18049,2023-03-24,45-54,F,United Kingdom,City_137,In-Store,Bronze,0,occasional
18050,2023-08-14,35-44,F,United Kingdom,City_31,Web,Bronze,1,loyal
18051,2023-01-23,35-44,M,United Kingdom,City_198,Web,Gold,0,occasional
18052,2023-09-03,25-34,F,United Kingdom,City_10,Mobile App,Silver,1,one_time
18053,2023-03-12,25-34,Other,Belgium,City_26,Mobile App,Silver,0,occasional
18054,2023-10-29,25-34,M,Switzerland,City_54,Mobile App,Silver,1,loyal
18055,2024-02-21,65+,F,United Kingdom,City_111,Web,Gold,1,one_time
18056,2023-10-11,18-24,F,United Kingdom,City_61,Web,Bronze,1,loyal
18057,2023-07-17,35-44,F,United Kingdom,City_115,Mobile App,Bronze,1,loyal
18058,2023-01-19,18-24,M,United Kingdom,City_96,Phone,Bronze,1,loyal
18059,2023-09-28,18-24,F,United Kingdom,City_77,Web,Bronze,1,loyal
18060,2023-05-04,55-64,M,United Kingdom,City_15,Web,Silver,1,occasional
18061,2023-04-20,45-54,M,United Kingdom,City_20,Mobile App,Bronze,0,at_risk
18062,2023-05-13,25-34,F,United Kingdom,City_173,Web,Bronze,1,at_risk
18063,2023-05-29,18-24,F,United Kingdom,City_103,Mobile App,Bronze,1,loyal
18064,2023-05-25,25-34,M,United Kingdom,City_78,Mobile App,Gold,1,at_risk
18065,2023-07-21,25-34,F,France,City_40,Web,Bronze,0,loyal
18066,2024-02-19,65+,F,United Kingdom,City_114,In-Store,Gold,1,occasional
18067,2023-11-25,25-34,F,United Kingdom,City_11,Web,Silver,1,occasional
18068,2023-12-26,35-44,M,United Kingdom,City_196,Web,Silver,1,occasional
18069,2023-04-18,45-54,M,Netherlands,City_124,Web,Bronze,1,loyal
18070,2023-04-06,25-34,F,United Kingdom,City_31,Web,Silver,1,occasional
18071,2023-05-23,55-64,M,United Kingdom,City_69,Web,Silver,1,loyal
18072,2023-10-22,45-54,M,United Kingdom,City_36,In-Store,Bronze,0,occasional
18073,2024-06-04,18-24,F,United Kingdom,City_105,Mobile App,Gold,1,loyal
18074,2023-12-15,25-34,F,United Kingdom,City_161,Web,Gold,1,loyal
18075,2023-06-13,35-44,F,United Kingdom,City_122,Web,Bronze,1,occasional
18076,2023-06-25,25-34,F,United Kingdom,City_8,Mobile App,Bronze,0,occasional
18077,2023-02-26,55-64,F,Netherlands,City_186,Mobile App,Bronze,1,occasional
18078,2023-07-26,18-24,F,United Kingdom,City_192,Web,Bronze,0,occasional
18079,2023-06-26,35-44,F,Portugal,City_4,Web,Bronze,0,loyal
18080,2023-09-26,25-34,F,Netherlands,City_177,Web,Gold,0,occasional
18081,2023-04-22,25-34,F,United Kingdom,City_152,Web,Gold,0,occasional
18082,2023-08-14,25-34,F,United Kingdom,City_8,Web,Platinum,1,occasional
18083,2023-08-23,35-44,F,United Kingdom,City_147,Mobile App,Silver,1,one_time
18084,2023-02-08,25-34,F,France,City_137,In-Store,Silver,0,occasional
18085,2023-05-12,25-34,M,United Kingdom,City_9,In-Store,Gold,0,occasional
18086,2023-03-24,65+,F,United Kingdom,City_168,Mobile App,Bronze,1,occasional
18087,2023-10-20,55-64,M,Netherlands,City_194,Mobile App,Bronze,1,loyal
18088,2023-05-31,35-44,F,United Kingdom,City_13,Mobile App,Platinum,1,occasional
18089,2023-04-19,18-24,M,United Kingdom,City_161,Web,Gold,0,occasional
18090,2023-10-20,55-64,M,United Kingdom,City_85,Mobile App,Silver,0,one_time
18091,2023-02-12,18-24,M,Spain,City_135,Mobile App,Bronze,0,occasional
18092,2023-03-19,25-34,M,United Kingdom,City_174,Web,Bronze,1,one_time
18093,2023-08-01,18-24,F,United Kingdom,City_143,Mobile App,Platinum,0,occasional
18094,2023-06-24,25-34,F,United Kingdom,City_56,Mobile App,Bronze,0,one_time
18095,2023-03-03,35-44,M,United Kingdom,City_69,Web,Bronze,1,loyal
18096,2023-07-22,35-44,M,United Kingdom,City_71,Web,Bronze,1,at_risk
18097,2023-08-07,35-44,M,United Kingdom,City_40,Mobile App,Silver,1,occasional
18098,2024-02-26,25-34,M,United Kingdom,City_149,In-Store,Bronze,1,one_time
18099,2023-09-15,45-54,F,United Kingdom,City_130,Web,Bronze,0,one_time
18100,2024-08-25,25-34,F,United Kingdom,City_132,Web,Gold,0,one_time
18101,2023-03-16,25-34,M,United Kingdom,City_62,Web,Gold,1,at_risk
18102,2023-07-19,65+,F,Netherlands,City_37,Web,Bronze,0,occasional
18103,2023-09-15,18-24,F,Canada,City_79,Web,Bronze,1,occasional
18104,2023-08-19,45-54,M,United Kingdom,City_109,Mobile App,Bronze,1,one_time
18105,2023-03-16,35-44,M,United Kingdom,City_167,In-Store,Bronze,0,occasional
18106,2024-01-30,35-44,F,United Kingdom,City_92,Web,Bronze,1,occasional
18107,2024-01-01,25-34,F,United Kingdom,City_189,Mobile App,Bronze,1,occasional
18108,2023-09-05,35-44,M,Germany,City_140,Web,Silver,1,occasional
18109,2023-05-12,45-54,M,United Kingdom,City_129,Web,Silver,1,loyal
18110,2023-08-28,45-54,F,United Kingdom,City_172,Web,Bronze,1,occasional
18111,2023-06-15,18-24,M,Netherlands,City_129,Web,Gold,1,at_risk
18112,2023-04-03,55-64,M,United Kingdom,City_129,In-Store,Bronze,1,loyal
18113,2023-03-05,18-24,M,United Kingdom,City_136,Web,Bronze,1,occasional
18114,2023-08-28,35-44,M,France,City_57,Mobile App,Bronze,0,loyal
18115,2023-07-28,35-44,M,United Kingdom,City_181,Mobile App,Bronze,1,occasional
18116,2023-02-25,25-34,F,United Kingdom,City_120,Web,Gold,1,occasional
18117,2023-06-12,45-54,F,United Kingdom,City_199,Web,Silver,1,occasional
18118,2024-01-11,35-44,M,France,City_117,Web,Silver,0,occasional
18119,2023-02-05,45-54,F,United Kingdom,City_3,In-Store,Gold,1,occasional
18120,2024-05-23,55-64,F,United Kingdom,City_12,Mobile App,Bronze,0,loyal
18121,2023-05-05,45-54,F,United Kingdom,City_115,Web,Bronze,0,occasional
18122,2023-08-06,18-24,F,United Kingdom,City_2,Web,Gold,1,one_time
18123,2023-10-22,25-34,F,Norway,City_96,Web,Platinum,1,one_time
18124,2023-09-22,25-34,F,EIRE,City_35,Mobile App,Bronze,1,loyal
18125,2023-05-01,45-54,M,United Kingdom,City_85,Phone,Silver,0,at_risk
18126,2023-08-25,35-44,F,United Kingdom,City_42,Web,Bronze,1,loyal
18127,2023-09-15,35-44,M,United Kingdom,City_67,Mobile App,Silver,1,occasional
18128,2024-05-06,45-54,M,United Kingdom,City_106,Phone,Bronze,0,at_risk
18129,2023-06-05,18-24,M,United Kingdom,City_87,Web,Silver,1,one_time
18130,2023-08-17,35-44,Other,United Kingdom,City_180,Mobile App,Bronze,1,loyal
18131,2023-10-12,18-24,M,United Kingdom,City_87,Web,Bronze,1,occasional
18132,2023-12-25,65+,M,United Kingdom,City_103,Web,Silver,0,loyal
18133,2023-08-18,35-44,F,United Kingdom,City_48,Web,Silver,1,one_time
18134,2023-07-05,55-64,M,United Kingdom,City_168,Web,Platinum,1,occasional
18135,2023-05-28,25-34,F,France,City_68,In-Store,Bronze,1,one_time
18136,2023-04-12,25-34,F,United Kingdom,City_177,Web,Gold,1,one_time
18137,2023-04-19,18-24,F,United Kingdom,City_34,Mobile App,Silver,1,loyal
18138,2023-02-21,35-44,F,Norway,City_177,Web,Silver,0,loyal
18139,2023-05-29,45-54,F,France,City_186,Mobile App,Bronze,1,loyal
18140,2024-03-02,55-64,F,United Kingdom,City_39,Web,Silver,0,one_time
18141,2023-04-16,45-54,M,United Kingdom,City_60,Mobile App,Bronze,1,one_time
18142,2023-07-01,35-44,F,United Kingdom,City_70,Web,Silver,0,loyal
18143,2023-06-04,45-54,F,Spain,City_74,Mobile App,Bronze,0,occasional
18144,2023-02-02,25-34,M,United Kingdom,City_167,Web,Silver,1,one_time
18145,2023-07-25,45-54,F,United Kingdom,City_6,Web,Bronze,1,occasional
18146,2023-06-11,35-44,M,United Kingdom,City_133,Web,Bronze,1,one_time
18147,2023-04-26,25-34,F,France,City_108,Mobile App,Bronze,0,one_time
18148,2023-08-22,35-44,F,United Kingdom,City_24,Web,Bronze,1,occasional
18149,2023-06-02,55-64,M,United Kingdom,City_105,Mobile App,Bronze,1,occasional
18150,2024-04-02,18-24,F,Germany,City_87,Mobile App,Bronze,1,one_time
18151,2023-08-04,45-54,M,United Kingdom,City_167,Web,Silver,1,one_time
18152,2023-03-07,18-24,F,United Kingdom,City_199,Mobile App,Bronze,1,at_risk
18153,2023-08-04,25-34,F,United Kingdom,City_152,Mobile App,Gold,0,one_time
18154,2023-05-16,35-44,M,United Kingdom,City_138,Web,Silver,1,occasional
18155,2023-06-04,45-54,M,United Kingdom,City_1,Web,Platinum,1,occasional
18156,2023-02-10,45-54,F,United Kingdom,City_123,Mobile App,Silver,0,occasional
18157,2024-01-05,25-34,F,United Kingdom,City_25,Mobile App,Bronze,1,occasional
18158,2023-06-13,55-64,F,Germany,City_98,Mobile App,Silver,1,occasional
18159,2023-05-19,25-34,F,United Kingdom,City_193,Web,Bronze,0,one_time
18160,2023-06-16,55-64,M,United Kingdom,City_7,Mobile App,Silver,0,one_time
18161,2023-01-28,45-54,M,United Kingdom,City_160,Web,Gold,0,at_risk
18162,2023-06-18,45-54,M,United Kingdom,City_178,Web,Gold,1,occasional
18163,2023-02-16,18-24,F,EIRE,City_26,Mobile App,Bronze,0,occasional
18164,2023-09-01,45-54,F,United Kingdom,City_52,Mobile App,Bronze,0,one_time
18165,2023-06-28,55-64,Other,United Kingdom,City_40,Web,Bronze,0,occasional
18166,2024-05-16,65+,F,USA,City_93,Web,Silver,0,loyal
18167,2023-03-29,45-54,M,United Kingdom,City_146,Mobile App,Bronze,1,loyal
18168,2023-02-23,18-24,M,United Kingdom,City_185,Web,Bronze,0,one_time
18169,2023-10-01,25-34,F,United Kingdom,City_125,In-Store,Silver,1,one_time
18170,2023-08-11,45-54,F,United Kingdom,City_104,Web,Bronze,1,occasional
18171,2024-02-22,18-24,F,United Kingdom,City_31,Web,Bronze,0,occasional
18172,2023-03-15,45-54,F,United Kingdom,City_70,Mobile App,Platinum,1,one_time
18173,2023-11-28,35-44,M,United Kingdom,City_150,Mobile App,Bronze,1,loyal
18174,2023-08-12,25-34,F,Norway,City_148,Mobile App,Bronze,1,loyal
18175,2023-06-05,25-34,F,United Kingdom,City_125,Web,Bronze,1,one_time
18176,2023-04-25,25-34,M,United Kingdom,City_96,Web,Bronze,0,loyal
18177,2023-09-14,25-34,M,United Kingdom,City_74,Mobile App,Bronze,1,occasional
18178,2023-04-22,25-34,M,United Kingdom,City_123,Web,Bronze,0,loyal
18179,2023-04-21,25-34,F,United Kingdom,City_194,In-Store,Bronze,1,loyal
18180,2023-05-12,25-34,F,United Kingdom,City_29,Web,Bronze,0,occasional
18181,2023-05-17,65+,F,United Kingdom,City_92,Mobile App,Gold,0,occasional
18182,2023-04-08,45-54,M,United Kingdom,City_29,Mobile App,Gold,1,one_time
18183,2023-05-20,65+,M,United Kingdom,City_61,Mobile App,Bronze,1,occasional
18184,2023-02-15,25-34,M,USA,City_88,In-Store,Gold,0,loyal
18185,2023-07-17,45-54,M,France,City_133,In-Store,Bronze,1,loyal
18186,2024-01-04,35-44,M,United Kingdom,City_171,Web,Bronze,1,occasional
18187,2023-06-17,18-24,F,United Kingdom,City_182,Web,Silver,1,occasional
18188,2023-06-21,18-24,F,United Kingdom,City_131,Mobile App,Bronze,1,occasional
18189,2024-01-29,35-44,F,United Kingdom,City_5,Web,Bronze,1,one_time
18190,2024-01-07,35-44,F,United Kingdom,City_48,Mobile App,Bronze,0,one_time
18191,2023-06-27,25-34,M,United Kingdom,City_140,Web,Silver,0,one_time
18192,2023-03-27,65+,M,United Kingdom,City_120,Web,Bronze,0,occasional
18193,2023-04-19,35-44,F,United Kingdom,City_58,Web,Silver,1,occasional
18194,2023-03-22,25-34,F,United Kingdom,City_185,Web,Silver,1,one_time
18195,2023-11-01,25-34,M,Norway,City_166,Mobile App,Silver,1,at_risk
18196,2023-06-01,18-24,M,EIRE,City_35,In-Store,Silver,1,one_time
18197,2023-03-26,45-54,F,United Kingdom,City_122,Web,Silver,1,at_risk
18198,2023-07-23,25-34,M,United Kingdom,City_169,Web,Bronze,1,loyal
18199,2023-06-22,35-44,F,United Kingdom,City_107,Web,Bronze,1,occasional
18200,2023-05-22,35-44,F,United Kingdom,City_135,Phone,Silver,0,loyal
18201,2023-06-21,45-54,F,United Kingdom,City_101,Web,Bronze,1,one_time
18202,2023-06-20,45-54,F,United Kingdom,City_171,Web,Gold,1,loyal
18203,2023-09-20,25-34,M,United Kingdom,City_9,Mobile App,Silver,0,loyal
18204,2024-01-17,25-34,F,United Kingdom,City_54,Web,Silver,1,occasional
18205,2023-04-29,18-24,F,United Kingdom,City_17,Mobile App,Bronze,1,occasional
18206,2023-11-17,45-54,F,United Kingdom,City_73,Mobile App,Silver,1,loyal
18207,2024-01-08,18-24,M,Switzerland,City_94,Web,Bronze,1,one_time
18208,2023-04-24,35-44,F,United Kingdom,City_46,Mobile App,Bronze,0,occasional
18209,2023-07-08,45-54,Other,Belgium,City_84,Web,Bronze,1,occasional
18210,2023-10-27,25-34,M,EIRE,City_94,Mobile App,Bronze,1,one_time
18211,2023-12-01,18-24,M,United Kingdom,City_98,Mobile App,Silver,1,occasional
18212,2023-06-06,45-54,F,United Kingdom,City_152,Mobile App,Gold,1,occasional
18213,2023-08-06,55-64,F,United Kingdom,City_69,Web,Silver,1,loyal
18214,2023-02-23,35-44,F,United Kingdom,City_39,In-Store,Silver,0,occasional
18215,2024-02-27,35-44,F,United Kingdom,City_94,Web,Bronze,1,one_time
18216,2023-09-12,35-44,F,United Kingdom,City_140,Mobile App,Bronze,0,loyal
18217,2023-07-13,25-34,F,United Kingdom,City_12,Phone,Bronze,0,occasional
18218,2023-10-22,45-54,F,United Kingdom,City_36,Mobile App,Bronze,1,one_time
18219,2023-05-16,55-64,F,United Kingdom,City_50,Web,Bronze,1,at_risk
18220,2023-05-28,25-34,F,United Kingdom,City_145,Phone,Gold,1,one_time
18221,2023-10-13,25-34,F,Germany,City_163,Web,Silver,0,occasional
18222,2023-06-01,65+,F,EIRE,City_115,Mobile App,Bronze,1,occasional
18223,2023-10-28,35-44,F,United Kingdom,City_56,Web,Silver,1,one_time
18224,2023-09-15,55-64,M,United Kingdom,City_104,Web,Bronze,1,occasional
18225,2023-09-20,35-44,M,Switzerland,City_6,Web,Silver,0,at_risk
18226,2023-07-12,25-34,M,United Kingdom,City_110,Web,Silver,1,occasional
18227,2023-03-29,35-44,F,United Kingdom,City_145,Web,Silver,1,one_time
18228,2024-01-26,25-34,M,United Kingdom,City_78,Web,Bronze,1,occasional
18229,2023-08-28,35-44,M,Netherlands,City_2,Mobile App,Silver,1,loyal
18230,2023-12-12,25-34,F,France,City_196,Mobile App,Gold,0,one_time
18231,2023-08-04,25-34,F,United Kingdom,City_109,Mobile App,Silver,1,one_time
18232,2023-09-09,65+,M,United Kingdom,City_110,Web,Gold,1,occasional
18233,2023-10-16,35-44,F,United Kingdom,City_177,Phone,Silver,1,one_time
18234,2023-07-26,35-44,M,United Kingdom,City_176,Phone,Bronze,1,occasional
18235,2023-04-06,45-54,F,United Kingdom,City_124,Web,Bronze,1,occasional
18236,2023-11-02,55-64,M,United Kingdom,City_186,Web,Silver,1,one_time
18237,2023-11-20,55-64,F,United Kingdom,City_183,In-Store,Gold,1,occasional
18238,2023-11-12,55-64,F,United Kingdom,City_3,Web,Bronze,1,one_time
18239,2023-11-19,18-24,F,United Kingdom,City_40,Web,Silver,1,occasional
18240,2023-05-31,55-64,M,United Kingdom,City_91,Web,Bronze,1,loyal
18241,2023-07-22,35-44,F,USA,City_79,Web,Bronze,1,occasional
18242,2023-03-09,45-54,M,United Kingdom,City_175,Mobile App,Bronze,1,one_time
18243,2024-01-28,55-64,F,United Kingdom,City_89,Phone,Bronze,1,loyal
18244,2023-04-10,25-34,F,France,City_76,Web,Gold,1,loyal
18245,2023-07-11,25-34,F,United Kingdom,City_112,Web,Gold,1,one_time
18246,2023-10-01,35-44,F,Spain,City_117,In-Store,Bronze,1,one_time
18247,2023-08-28,35-44,M,France,City_105,Mobile App,Gold,1,one_time
18248,2023-03-28,25-34,F,United Kingdom,City_188,Web,Bronze,0,loyal
18249,2023-06-24,25-34,F,Germany,City_61,Web,Bronze,1,occasional
18250,2023-02-15,35-44,F,Switzerland,City_21,Web,Gold,1,occasional
18251,2023-08-10,55-64,F,United Kingdom,City_177,Phone,Platinum,0,loyal
18252,2023-09-26,25-34,F,United Kingdom,City_187,Web,Gold,1,occasional
18253,2023-08-27,35-44,M,EIRE,City_179,Web,Bronze,1,occasional
18254,2023-07-07,55-64,F,United Kingdom,City_146,Web,Silver,1,occasional
18255,2023-04-04,65+,F,United Kingdom,City_135,Web,Bronze,1,occasional
18256,2023-06-02,35-44,F,United Kingdom,City_124,Web,Silver,1,occasional
18257,2023-09-04,35-44,F,United Kingdom,City_65,Mobile App,Bronze,1,occasional
18258,2023-05-08,55-64,M,United Kingdom,City_152,Web,Silver,1,one_time
18259,2023-09-18,45-54,M,United Kingdom,City_179,Web,Bronze,0,one_time
18260,2023-06-12,18-24,F,United Kingdom,City_118,Phone,Platinum,1,occasional
18261,2023-11-25,35-44,F,United Kingdom,City_7,Mobile App,Bronze,1,occasional
18262,2024-01-01,45-54,M,United Kingdom,City_36,Mobile App,Silver,1,at_risk
18263,2023-03-15,45-54,F,France,City_147,Mobile App,Silver,0,one_time
18264,2023-08-19,65+,M,United Kingdom,City_89,Web,Gold,0,loyal
18265,2023-12-01,55-64,F,EIRE,City_52,Mobile App,Bronze,1,at_risk
18266,2023-11-17,25-34,F,United Kingdom,City_182,Mobile App,Gold,1,occasional
18267,2023-10-29,35-44,M,United Kingdom,City_54,Web,Bronze,1,one_time
18268,2023-04-16,45-54,F,United Kingdom,City_10,Mobile App,Gold,1,occasional
18269,2023-03-22,45-54,M,United Kingdom,City_67,Mobile App,Gold,0,occasional
18270,2023-05-09,25-34,F,United Kingdom,City_47,Web,Gold,0,occasional
18271,2023-04-09,65+,M,United Kingdom,City_89,Web,Silver,1,one_time
18272,2023-08-01,45-54,F,Germany,City_120,Web,Silver,1,one_time
18273,2023-09-27,25-34,F,Netherlands,City_187,Web,Bronze,0,at_risk
18274,2023-03-24,18-24,M,United Kingdom,City_113,Mobile App,Silver,1,occasional
18275,2023-08-08,25-34,F,United Kingdom,City_66,Web,Gold,1,occasional
18276,2023-08-10,45-54,F,Germany,City_126,Mobile App,Bronze,0,occasional
18277,2023-09-13,25-34,F,United Kingdom,City_52,Phone,Bronze,1,occasional
18278,2023-05-30,35-44,M,United Kingdom,City_188,Web,Silver,0,one_time
18279,2024-02-22,25-34,Other,United Kingdom,City_177,In-Store,Bronze,0,one_time
18280,2023-05-22,25-34,M,France,City_52,Web,Bronze,1,occasional
18281,2023-04-20,25-34,F,United Kingdom,City_42,Web,Bronze,0,occasional
18282,2023-09-19,35-44,M,United Kingdom,City_8,Web,Bronze,0,one_time
18283,2023-04-15,35-44,M,United Kingdom,City_67,Mobile App,Bronze,1,one_time
18284,2023-04-03,18-24,F,Spain,City_199,Web,Silver,0,occasional
18285,2023-09-12,18-24,F,United Kingdom,City_181,Web,Silver,0,loyal
18286,2023-11-02,25-34,M,United Kingdom,City_92,Mobile App,Bronze,1,occasional
18287,2023-09-15,55-64,M,EIRE,City_69,Web,Bronze,1,occasional
18288,2023-09-01,25-34,F,United Kingdom,City_21,Mobile App,Bronze,1,occasional
18289,2023-06-10,18-24,F,United Kingdom,City_126,Web,Bronze,1,at_risk
18290,2023-09-02,18-24,F,United Kingdom,City_176,Web,Bronze,1,occasional
18291,2023-01-26,18-24,F,United Kingdom,City_164,In-Store,Gold,1,one_time
18292,2023-05-28,55-64,M,United Kingdom,City_174,Web,Gold,1,one_time
18293,2023-06-17,35-44,M,United Kingdom,City_170,Mobile App,Silver,1,occasional
18294,2023-06-23,25-34,F,United Kingdom,City_108,Mobile App,Silver,0,one_time
18295,2024-04-06,35-44,F,United Kingdom,City_133,Mobile App,Bronze,0,occasional
18296,2023-05-27,45-54,M,United Kingdom,City_108,Web,Bronze,1,one_time
18297,2023-02-13,55-64,M,United Kingdom,City_73,Mobile App,Silver,0,loyal
18298,2023-08-07,55-64,F,United Kingdom,City_153,Web,Platinum,1,one_time
18299,2023-05-26,35-44,Other,United Kingdom,City_4,Web,Gold,1,occasional
18300,2023-05-14,25-34,F,United Kingdom,City_51,Web,Bronze,1,occasional
18301,2023-06-20,35-44,F,United Kingdom,City_38,Web,Gold,1,occasional
18302,2023-07-06,25-34,Other,United Kingdom,City_8,Web,Silver,1,occasional
18303,2023-10-20,65+,F,United Kingdom,City_100,Web,Bronze,1,one_time
18304,2023-04-08,45-54,M,United Kingdom,City_14,Mobile App,Bronze,1,loyal
18305,2023-08-31,35-44,F,Switzerland,City_92,Mobile App,Bronze,0,at_risk
18306,2023-07-28,25-34,M,United Kingdom,City_7,Mobile App,Platinum,0,loyal
18307,2023-04-10,45-54,F,United Kingdom,City_96,Mobile App,Bronze,0,loyal
18308,2023-12-20,25-34,F,United Kingdom,City_156,Web,Bronze,0,occasional
18309,2023-05-13,35-44,M,United Kingdom,City_3,Mobile App,Gold,1,one_time
18310,2023-12-15,35-44,F,United Kingdom,City_103,Mobile App,Bronze,1,one_time
18311,2023-05-01,25-34,F,Belgium,City_35,Web,Gold,0,loyal
18312,2023-04-01,25-34,M,United Kingdom,City_71,Mobile App,Bronze,1,occasional
18313,2023-02-10,45-54,M,United Kingdom,City_107,Phone,Gold,1,one_time
18314,2023-05-04,45-54,M,United Kingdom,City_16,In-Store,Bronze,0,occasional
18315,2023-06-14,45-54,M,United Kingdom,City_86,Phone,Silver,0,loyal
18316,2023-08-10,35-44,F,United Kingdom,City_35,Web,Silver,1,loyal
18317,2023-05-14,45-54,F,United Kingdom,City_86,Web,Bronze,0,loyal
18318,2023-11-06,25-34,F,United Kingdom,City_64,Web,Gold,0,one_time
18319,2024-01-01,25-34,F,United Kingdom,City_18,In-Store,Bronze,1,occasional
18320,2023-08-20,45-54,F,United Kingdom,City_59,Web,Silver,1,one_time
18321,2023-09-22,35-44,M,United Kingdom,City_161,Mobile App,Bronze,1,at_risk
18322,2023-03-15,45-54,F,United Kingdom,City_151,Web,Bronze,1,occasional
18323,2023-03-17,55-64,M,United Kingdom,City_110,Web,Bronze,0,one_time
18324,2023-06-12,55-64,F,United Kingdom,City_59,Mobile App,Bronze,1,occasional
18325,2023-07-28,35-44,M,United Kingdom,City_51,Mobile App,Silver,1,loyal
18326,2024-04-04,25-34,M,United Kingdom,City_55,Mobile App,Silver,1,occasional
18327,2023-03-16,35-44,M,United Kingdom,City_154,Web,Bronze,1,occasional
18328,2023-05-18,25-34,F,United Kingdom,City_60,Mobile App,Bronze,0,occasional
18329,2023-07-29,35-44,F,United Kingdom,City_168,Web,Bronze,1,occasional
18330,2023-12-14,25-34,Other,United Kingdom,City_77,Web,Bronze,0,occasional
18331,2023-09-04,55-64,F,United Kingdom,City_62,Web,Bronze,1,one_time
18332,2023-02-09,18-24,M,United Kingdom,City_120,Phone,Bronze,1,loyal
18333,2023-05-25,18-24,M,United Kingdom,City_189,Web,Silver,1,one_time
18334,2023-06-25,25-34,M,United Kingdom,City_52,Mobile App,Gold,0,loyal
18335,2023-07-05,45-54,M,United Kingdom,City_122,Mobile App,Gold,1,occasional
18336,2023-07-24,55-64,M,United Kingdom,City_67,Mobile App,Bronze,1,occasional
18337,2023-01-19,35-44,F,United Kingdom,City_197,Web,Silver,0,loyal
18338,2023-11-28,65+,M,United Kingdom,City_190,Mobile App,Silver,1,loyal
18339,2024-06-20,25-34,F,United Kingdom,City_86,Web,Platinum,0,one_time
18340,2023-09-30,25-34,F,United Kingdom,City_163,Web,Bronze,1,at_risk
18341,2023-06-24,25-34,F,Portugal,City_169,Web,Bronze,1,at_risk
18342,2023-02-21,25-34,F,United Kingdom,City_107,Phone,Bronze,1,one_time
18343,2023-12-02,55-64,F,United Kingdom,City_16,Mobile App,Gold,1,loyal
18344,2023-04-29,18-24,F,United Kingdom,City_185,Mobile App,Gold,1,one_time
18345,2023-08-21,45-54,M,United Kingdom,City_127,Mobile App,Bronze,0,one_time
18346,2023-05-08,25-34,F,United Kingdom,City_1,Phone,Silver,1,occasional
18347,2023-03-28,25-34,F,Australia,City_144,In-Store,Gold,1,occasional
18348,2023-11-02,25-34,M,United Kingdom,City_156,Mobile App,Gold,1,one_time
18349,2023-06-11,55-64,F,United Kingdom,City_156,Web,Platinum,1,occasional
18350,2023-08-30,35-44,M,United Kingdom,City_190,In-Store,Silver,1,occasional
18351,2023-07-08,18-24,F,EIRE,City_32,In-Store,Bronze,1,occasional
18352,2023-08-14,45-54,F,United Kingdom,City_123,Phone,Bronze,1,occasional
18353,2023-01-06,55-64,F,United Kingdom,City_69,Mobile App,Silver,1,loyal
18354,2023-09-01,18-24,M,United Kingdom,City_157,Web,Bronze,1,one_time
18355,2023-02-21,25-34,M,United Kingdom,City_133,Web,Bronze,1,at_risk
18356,2023-04-07,35-44,F,United Kingdom,City_128,Web,Gold,1,occasional
18357,2023-03-27,55-64,M,United Kingdom,City_127,Web,Bronze,1,occasional
18358,2023-05-21,25-34,F,United Kingdom,City_166,Web,Gold,1,occasional
18359,2023-05-06,35-44,M,United Kingdom,City_138,Web,Bronze,1,one_time
18360,2024-04-13,35-44,F,United Kingdom,City_111,Web,Bronze,1,one_time
18361,2023-09-11,45-54,F,United Kingdom,City_4,Mobile App,Bronze,1,occasional
18362,2023-04-26,35-44,M,Belgium,City_32,Mobile App,Bronze,1,occasional
