CustomerID,Recency,Frequency,Monetary,AOV,UniqueProducts,UniqueCategories,Tenure,AvgQty,R_Score,F_Score,M_Score,RFM_Score,AgeGroup,Gender,LoyaltyTier,PreferredChannel,Country
19315,494,1,55.89,55.89,1,1,0,3.0,1,1,1,111,25-34,F,Bronze,In-Store,United Kingdom
19316,227,9,2536.3,120.77619047619048,15,7,434,2.0,2,3,3,233,35-44,M,Silver,Web,United Kingdom
19317,104,8,6033.77,287.32238095238097,14,8,288,2.7142857142857144,3,3,4,334,18-24,M,Bronze,Web,United Kingdom
19318,6,25,16441.73,139.33669491525424,57,8,463,2.864406779661017,5,5,5,555,35-44,M,Silver,Web,United Kingdom
19319,76,5,2172.21,167.09307692307692,11,6,295,3.3076923076923075,4,2,3,423,35-44,M,Bronze,Web,United Kingdom
19320,6,17,17207.260000000002,215.09075,42,8,551,5.475,5,4,5,545,45-54,F,Bronze,Web,United Kingdom
19321,430,1,61.09,30.545,2,2,0,2.0,1,1,1,111,55-64,F,Gold,Web,Belgium
19322,79,9,2013.8,83.90833333333333,17,6,490,2.0,3,3,2,332,65+,F,Bronze,Web,United Kingdom
19323,35,18,45663.49,475.6613541666666,45,8,400,5.572916666666667,4,4,5,445,18-24,M,Bronze,Mobile App,United Kingdom
19324,444,2,237.78,79.26,3,3,18,1.0,1,2,1,121,45-54,F,Bronze,Phone,Germany
19325,424,1,98.02,49.01,2,1,0,2.5,1,1,1,111,25-34,F,Bronze,Mobile App,United Kingdom
19326,99,6,2500.19,156.261875,14,7,481,2.5,3,2,3,323,18-24,F,Platinum,Mobile App,United Kingdom
19327,190,4,1543.95,192.99375,8,5,408,1.625,2,2,2,222,35-44,M,Bronze,Web,United Kingdom
19328,451,1,111.52,55.76,2,1,0,4.0,1,1,1,111,45-54,F,Gold,In-Store,United Kingdom
19329,591,1,47.45,47.45,1,1,0,1.0,1,1,1,111,35-44,F,Bronze,Mobile App,Germany
19330,22,25,19588.35,168.86508620689654,59,8,553,2.7586206896551726,5,5,5,555,45-54,M,Silver,Web,United Kingdom
19331,5,24,27500.56,237.07379310344828,56,8,479,5.086206896551724,5,5,5,555,25-34,F,Silver,Mobile App,United Kingdom
19332,21,30,32194.05,225.1332167832168,63,8,514,4.538461538461538,5,5,5,555,25-34,F,Bronze,Mobile App,United Kingdom
19333,78,6,1396.77,93.118,14,7,227,2.066666666666667,4,2,2,422,35-44,F,Bronze,Phone,United Kingdom
19334,87,15,25473.05,707.5847222222222,23,7,491,5.25,3,4,5,345,45-54,M,Gold,Web,United Kingdom
19335,336,8,5290.84,195.95703703703705,25,8,312,2.925925925925926,1,3,4,134,45-54,F,Bronze,In-Store,United Kingdom
19336,363,2,60.370000000000005,30.185,2,2,10,1.0,1,2,1,121,65+,M,Bronze,Mobile App,United Kingdom
19337,1,23,43569.12,372.38564102564106,54,8,376,6.461538461538462,5,5,5,555,55-64,F,Silver,Web,Spain
19338,352,1,67.07000000000001,33.535000000000004,2,2,0,1.0,1,1,1,111,35-44,F,Bronze,Web,Canada
19339,166,3,2851.93,356.49125,8,5,224,9.75,2,2,3,223,65+,Other,Gold,Mobile App,United Kingdom
19340,703,1,156.57,156.57,1,1,0,1.0,1,1,1,111,45-54,F,Bronze,Web,United Kingdom
19341,178,3,994.44,142.06285714285713,6,5,351,2.0,2,2,2,222,55-64,F,Platinum,Mobile App,United Kingdom
19342,10,34,57757.39,354.33981595092024,67,8,607,4.6871165644171775,5,5,5,555,45-54,F,Gold,Web,Canada
19343,14,26,11195.59,106.62466666666668,52,8,567,2.523809523809524,5,5,4,554,25-34,M,Silver,Mobile App,United Kingdom
19344,503,1,156.57,156.57,1,1,0,1.0,1,1,1,111,45-54,F,Silver,Web,United Kingdom
19345,181,6,980.36,70.02571428571429,12,6,488,2.0,2,2,2,222,18-24,F,Silver,Mobile App,United Kingdom
19346,165,8,2610.48,163.155,13,8,355,2.8125,2,3,3,233,45-54,M,Bronze,Web,United Kingdom
19347,56,4,1518.84,151.884,7,5,132,3.1,4,2,2,422,25-34,F,Bronze,Mobile App,United Kingdom
19348,328,1,48.68,48.68,1,1,0,2.0,2,1,1,211,35-44,F,Bronze,Mobile App,United Kingdom
19349,102,4,1152.03,115.203,8,5,254,2.7,3,2,2,322,45-54,F,Platinum,Web,United Kingdom
19350,135,8,1596.47,88.69277777777778,16,7,253,2.2777777777777777,3,3,2,332,35-44,M,Bronze,Web,United Kingdom
19351,67,10,2633.25,125.39285714285714,19,8,448,2.761904761904762,4,3,3,433,18-24,M,Gold,Phone,United Kingdom
19353,62,6,1920.38,137.17000000000002,13,7,457,2.571428571428572,4,2,2,422,35-44,M,Bronze,Web,Spain
19354,349,2,164.09,41.0225,4,4,22,2.0,1,2,1,121,25-34,M,Platinum,Web,United Kingdom
19355,56,18,42995.77,518.0213253012049,46,8,474,6.301204819277109,4,4,5,445,35-44,M,Gold,Web,United Kingdom
19356,68,10,4344.68,173.7872,21,8,510,3.56,4,3,3,433,45-54,M,Bronze,Web,EIRE
19357,231,4,803.52,160.704,3,3,201,2.6,2,2,2,222,45-54,M,Bronze,Mobile App,United Kingdom
19358,19,34,25276.16,149.56307692307692,71,8,620,3.5502958579881656,5,5,5,555,25-34,F,Bronze,Web,Portugal
19359,366,1,56.61,28.305,2,1,0,1.5,1,1,1,111,35-44,M,Bronze,Web,United Kingdom
19360,61,6,1975.79,151.98384615384614,12,6,430,4.153846153846154,4,2,2,422,25-34,F,Silver,Mobile App,United Kingdom
19361,142,8,4528.54,283.03375,13,6,310,9.0625,3,3,4,334,35-44,M,Silver,Web,United Kingdom
19362,100,7,3281.09,234.36357142857145,12,7,395,3.142857142857143,3,3,3,333,25-34,M,Silver,Mobile App,United Kingdom
19363,158,4,138.22,34.555,4,3,156,1.5,2,2,1,221,35-44,F,Bronze,Mobile App,France
19364,503,1,717.57,358.785,2,2,0,3.0,1,1,2,112,35-44,F,Bronze,Web,United Kingdom
19365,288,7,3592.3,156.18695652173915,17,7,233,2.782608695652174,2,3,3,233,25-34,F,Bronze,Phone,United Kingdom
19366,90,4,1266.8,105.56666666666666,10,5,320,11.0,3,2,2,322,25-34,F,Silver,In-Store,United Kingdom
19367,343,5,1207.96,100.66333333333334,9,6,321,2.6666666666666665,1,2,2,122,35-44,F,Bronze,Web,United Kingdom
19368,23,27,19218.1,157.52540983606556,48,8,517,4.418032786885246,5,5,5,555,55-64,F,Gold,Web,United Kingdom
19369,98,12,7536.67,269.1667857142857,20,6,505,5.607142857142857,3,4,4,344,25-34,F,Gold,Mobile App,United Kingdom
19370,368,9,11650.03,332.858,24,8,245,5.8,1,3,4,134,45-54,M,Silver,Web,United Kingdom
19371,6,29,17470.04,127.5185401459854,62,8,454,2.4306569343065694,5,5,5,555,18-24,M,Bronze,Web,United Kingdom
19372,492,1,551.94,275.97,2,2,0,6.0,1,1,2,112,25-34,F,Bronze,In-Store,Germany
19373,200,7,1271.4,48.900000000000006,14,7,151,2.1153846153846154,2,3,2,232,35-44,M,Bronze,Mobile App,United Kingdom
19374,39,25,15481.42,135.8019298245614,48,8,575,3.4473684210526314,4,5,5,455,25-34,F,Bronze,Mobile App,France
19375,2,35,44901.22,272.12860606060605,62,8,281,4.248484848484848,5,5,5,555,35-44,F,Bronze,Web,United Kingdom
19376,18,32,18013.93,114.01221518987342,69,8,655,2.854430379746836,5,5,5,555,65+,M,Bronze,Mobile App,United Kingdom
19377,62,11,4609.2,192.05,18,8,515,3.125,4,4,4,444,25-34,M,Silver,Web,United Kingdom
19378,16,28,16017.07,124.16333333333333,63,8,473,3.1705426356589146,5,5,5,555,55-64,F,Bronze,Web,United Kingdom
19379,107,4,2001.55,200.155,9,6,151,2.9,3,2,2,322,25-34,F,Bronze,Web,United Kingdom
19380,196,6,2436.69,162.446,13,7,169,2.8,2,2,3,223,55-64,F,Bronze,Web,United Kingdom
19381,63,10,4459.05,202.6840909090909,17,8,532,2.9545454545454546,4,3,4,434,25-34,F,Silver,Web,United Kingdom
19382,603,1,261.53000000000003,130.765,2,2,0,1.0,1,1,1,111,25-34,M,Silver,Web,France
19383,69,4,2259.58,225.958,9,6,287,11.6,4,2,3,423,25-34,F,Gold,Web,Germany
19385,22,21,15419.92,157.3461224489796,55,8,531,3.9081632653061225,5,5,5,555,45-54,F,Bronze,Web,United Kingdom
19386,555,1,63.42,31.71,2,2,0,1.0,1,1,1,111,65+,F,Bronze,Web,United Kingdom
19387,260,7,4541.01,216.23857142857145,18,8,312,2.7142857142857144,2,3,4,234,45-54,F,Gold,Mobile App,United Kingdom
19389,282,1,29.74,29.74,1,1,0,1.0,2,1,1,211,45-54,M,Bronze,Web,United Kingdom
19390,8,42,26925.46,138.07928205128204,67,8,581,3.7743589743589743,5,5,5,555,35-44,F,Silver,Web,United Kingdom
19391,336,6,1636.71,81.8355,15,8,201,2.75,1,2,2,122,35-44,F,Silver,Web,United Kingdom
19392,49,13,4518.9,136.93636363636364,21,8,391,2.272727272727273,4,4,4,444,35-44,M,Silver,Web,United Kingdom
19393,175,8,24630.89,1070.908260869565,19,7,406,6.521739130434782,2,3,5,235,55-64,F,Bronze,Mobile App,United Kingdom
19394,86,6,2517.7200000000003,157.35750000000002,13,7,316,1.875,3,2,3,323,18-24,M,Silver,Web,Norway
19395,36,11,5952.99,205.2755172413793,20,8,258,3.2413793103448274,4,4,4,444,18-24,M,Silver,Web,United Kingdom
19396,379,1,332.16,166.08,2,1,0,3.0,1,1,1,111,25-34,F,Gold,Web,United Kingdom
19397,71,5,3775.95,251.73,11,5,203,2.7333333333333334,4,2,3,423,18-24,F,Bronze,Web,United Kingdom
19398,89,10,7846.28,301.78,19,7,451,6.5,3,3,4,334,25-34,F,Silver,Web,France
19399,4,33,19945.75,126.23892405063292,64,8,513,2.430379746835443,5,5,5,555,25-34,F,Bronze,Web,United Kingdom
19400,313,10,2424.64,83.60827586206896,21,8,321,2.689655172413793,2,3,3,233,45-54,M,Bronze,Web,United Kingdom
19402,366,1,149.04,149.04,1,1,0,8.0,1,1,1,111,18-24,F,Bronze,In-Store,Canada
19403,430,2,90.98,45.49,2,2,95,4.0,1,2,1,121,45-54,F,Bronze,Web,United Kingdom
19404,372,1,196.43,98.215,2,2,0,5.0,1,1,1,111,55-64,M,Bronze,Mobile App,United Kingdom
19405,89,13,7175.09,199.3080555555556,26,8,198,3.111111111111111,3,4,4,344,45-54,M,Gold,Web,United Kingdom
19406,124,9,2618.81,100.72346153846154,19,8,453,2.0,3,3,3,333,55-64,M,Silver,Web,United Kingdom
19407,567,1,31.89,15.945,2,2,0,1.0,1,1,1,111,25-34,M,Bronze,Mobile App,EIRE
19408,400,1,316.78,158.39,2,2,0,3.0,1,1,1,111,25-34,M,Bronze,Mobile App,United Kingdom
19409,246,1,150.84,150.84,1,1,0,4.0,2,1,1,211,45-54,F,Bronze,In-Store,United Kingdom
19410,82,6,1518.13,126.51083333333334,12,7,473,2.583333333333333,3,2,2,322,25-34,M,Silver,Web,United Kingdom
19411,57,4,523.67,65.45875,8,8,359,3.0,4,2,2,422,18-24,M,Silver,Web,United Kingdom
19412,508,1,141.24,141.24,1,1,0,2.0,1,1,1,111,25-34,F,Bronze,Web,United Kingdom
19413,55,8,2538.87,126.9435,16,7,280,2.75,4,3,3,433,18-24,F,Silver,Web,Switzerland
19414,113,11,2685.33,95.90464285714286,21,7,165,2.7142857142857144,3,4,3,343,25-34,M,Bronze,Web,United Kingdom
19416,155,7,2793.09,174.568125,13,7,237,6.5625,3,3,3,333,25-34,F,Bronze,Mobile App,United Kingdom
19417,97,12,3565.21,148.55041666666668,16,7,526,2.375,3,4,3,343,55-64,M,Bronze,Mobile App,Germany
19418,187,4,671.35,74.59444444444445,6,5,314,2.333333333333333,2,2,2,222,55-64,M,Bronze,Web,Germany
19419,127,14,4228.33,128.13121212121212,23,7,311,4.9393939393939394,3,4,3,343,35-44,F,Silver,Web,United Kingdom
19420,8,35,46246.89,268.87726744186045,66,8,674,4.476744186046512,5,5,5,555,18-24,M,Bronze,Web,United Kingdom
19421,1,31,22259.77,154.58173611111113,58,8,409,2.951388888888889,5,5,5,555,65+,M,Bronze,Web,Switzerland
19422,221,10,12379.71,353.706,23,8,116,8.114285714285714,2,3,4,234,25-34,M,Silver,Web,Belgium
19423,4,25,20365.56,160.35874015748033,55,8,495,3.417322834645669,5,5,5,555,25-34,F,Bronze,Mobile App,United Kingdom
19424,3,21,21905.76,214.7623529411765,46,8,323,4.284313725490196,5,5,5,555,45-54,F,Bronze,Mobile App,United Kingdom
19425,482,1,1917.82,958.91,2,2,0,5.5,1,1,2,112,18-24,M,Platinum,Web,Netherlands
19426,369,1,29.99,29.99,1,1,0,1.0,1,1,1,111,35-44,F,Platinum,Mobile App,United Kingdom
19427,65,12,5903.28,210.83142857142855,21,8,330,6.178571428571429,4,4,4,444,55-64,F,Bronze,In-Store,United Kingdom
19428,371,1,514.51,257.255,2,2,0,3.5,1,1,2,112,55-64,M,Silver,Mobile App,Australia
19429,83,7,1678.84,111.92266666666666,15,8,568,2.933333333333333,3,3,2,332,35-44,M,Bronze,Mobile App,United Kingdom
19430,180,6,1188.68,108.06181818181818,8,4,403,1.7272727272727273,2,2,2,222,65+,F,Silver,Mobile App,EIRE
19431,66,13,5249.76,138.15157894736842,23,7,508,2.3947368421052637,4,4,4,444,35-44,F,Gold,Mobile App,United Kingdom
19432,119,9,1051.59,61.85823529411764,13,5,509,2.8823529411764706,3,3,2,332,18-24,F,Bronze,Phone,United Kingdom
19433,15,31,26962.72,193.97640287769784,65,8,584,3.647482014388489,5,5,5,555,55-64,F,Bronze,Web,United Kingdom
19434,563,1,284.19,142.095,2,2,0,4.5,1,1,1,111,25-34,F,Bronze,Web,United Kingdom
19435,326,7,4118.1900000000005,171.59125000000003,16,7,188,2.5416666666666665,2,3,3,233,18-24,M,Gold,Web,United Kingdom
19436,428,2,395.3,98.825,4,4,13,1.5,1,2,1,121,45-54,M,Silver,Web,United Kingdom
19437,568,1,11.03,11.03,1,1,0,1.0,1,1,1,111,18-24,M,Silver,Web,Germany
19438,140,12,7030.97,251.10607142857145,21,8,452,5.928571428571429,3,4,4,344,18-24,F,Silver,Web,France
19439,287,6,1626.43,101.651875,13,7,317,2.625,2,2,2,222,35-44,F,Gold,Mobile App,United Kingdom
19440,29,21,41177.31,442.7667741935484,52,8,585,5.924731182795699,5,5,5,555,45-54,F,Silver,Web,United Kingdom
19441,362,1,53.07,53.07,1,1,0,1.0,1,1,1,111,45-54,M,Silver,Phone,United Kingdom
19442,170,10,27353.1,1094.124,18,8,163,6.88,2,3,5,235,35-44,F,Bronze,Web,United Kingdom
19443,43,10,6007.87,316.2036842105263,14,7,244,8.105263157894736,4,3,4,434,18-24,F,Bronze,Web,United Kingdom
19444,4,25,31634.7,275.08434782608697,50,8,445,6.452173913043478,5,5,5,555,55-64,M,Bronze,Phone,United Kingdom
19445,161,1,730.97,365.485,2,2,0,3.5,2,1,2,212,45-54,M,Gold,Web,United Kingdom
19446,71,14,3538.11,110.5659375,22,8,492,2.125,4,4,3,443,55-64,M,Bronze,Mobile App,Germany
19448,57,9,3587.44,149.47666666666666,18,8,377,3.25,4,3,3,433,45-54,F,Bronze,In-Store,United Kingdom
19449,14,25,14623.99,121.86658333333334,60,8,470,2.4833333333333334,5,5,4,554,55-64,M,Bronze,Web,United Kingdom
19450,263,5,2024.33,126.520625,14,8,374,3.0,2,2,2,222,25-34,F,Bronze,Mobile App,Netherlands
19451,230,8,1370.56,85.66,14,6,420,2.8125,2,3,2,232,25-34,F,Bronze,Mobile App,United Kingdom
19452,35,20,12337.65,146.87678571428572,46,8,647,3.9642857142857135,4,5,4,454,35-44,M,Silver,Web,United Kingdom
19453,60,14,4360.8,106.3609756097561,24,7,431,3.2439024390243905,4,4,4,444,25-34,M,Bronze,Phone,United Kingdom
19454,154,11,3895.29,129.843,17,7,473,2.3,3,4,3,343,35-44,F,Silver,Web,United Kingdom
19455,78,9,1909.85,79.57708333333333,19,8,481,3.083333333333333,4,3,2,432,25-34,M,Bronze,Mobile App,United Kingdom
19456,100,5,2053.53,157.96384615384616,11,7,487,3.769230769230769,3,2,2,322,35-44,M,Bronze,Web,United Kingdom
19457,245,7,8301.08,377.3218181818182,17,8,157,7.318181818181818,2,3,4,234,45-54,M,Bronze,Web,United Kingdom
19458,104,11,3968.49,146.9811111111111,20,7,420,2.6666666666666665,3,4,3,343,45-54,F,Bronze,Web,United Kingdom
19459,287,9,5535.33,178.55903225806452,26,8,127,6.0,2,3,4,234,25-34,F,Silver,In-Store,Switzerland
19460,323,10,25470.52,670.2768421052632,25,8,244,9.263157894736842,2,3,5,235,55-64,F,Gold,Web,United Kingdom
19461,291,9,5193.66,199.75615384615384,18,8,233,6.769230769230769,2,3,4,234,25-34,F,Silver,Web,United Kingdom
19462,120,11,4771.5,198.8125,19,8,418,7.0,3,4,4,344,55-64,F,Bronze,Mobile App,Spain
19463,20,18,17196.93,199.9643023255814,48,8,454,4.0813953488372094,5,4,5,545,25-34,F,Bronze,Mobile App,United Kingdom
19464,124,12,3851.05,120.3453125,22,8,396,2.53125,3,4,3,343,25-34,M,Silver,Phone,United Kingdom
19465,262,7,2235.24,186.27,9,7,225,2.9166666666666665,2,3,3,233,35-44,M,Silver,Mobile App,United Kingdom
19466,496,1,44.12,44.12,1,1,0,4.0,1,1,1,111,35-44,M,Gold,Web,United Kingdom
19468,97,2,506.89,126.7225,4,4,465,2.0,3,2,2,322,25-34,F,Bronze,Web,United Kingdom
19469,95,12,2670.35,111.26458333333332,18,8,409,3.1666666666666665,3,4,3,343,25-34,M,Bronze,Web,United Kingdom
19470,8,42,27844.78,154.6932222222222,70,8,319,3.5444444444444443,5,5,5,555,35-44,M,Silver,Web,United Kingdom
19471,440,1,73.7,73.7,1,1,0,5.0,1,1,1,111,35-44,F,Bronze,Web,United Kingdom
19472,253,1,523.0600000000001,261.53000000000003,2,2,0,2.0,2,1,2,212,35-44,F,Gold,Web,United Kingdom
19473,457,2,1028.21,342.7366666666667,3,2,6,2.0,1,2,2,122,35-44,M,Bronze,Phone,Canada
19474,663,1,24.34,12.17,2,2,0,3.0,1,1,1,111,18-24,M,Silver,Mobile App,United Kingdom
19475,131,6,4699.74,261.09666666666664,14,7,117,3.333333333333333,3,2,4,324,45-54,M,Bronze,Web,Switzerland
19476,89,5,1753.01,146.08416666666668,11,6,437,2.4166666666666665,3,2,2,322,55-64,F,Bronze,Web,United Kingdom
19477,211,13,6103.77,138.72204545454545,27,8,220,2.840909090909091,2,4,4,244,45-54,F,Bronze,In-Store,France
19478,119,10,2825.06,134.52666666666667,16,7,347,2.333333333333333,3,3,3,333,45-54,F,Gold,Mobile App,Spain
19480,103,8,3005.21,176.77705882352942,15,6,478,8.235294117647058,3,3,3,333,25-34,M,Platinum,Web,United Kingdom
19481,405,1,17.27,17.27,1,1,0,1.0,1,1,1,111,45-54,F,Bronze,Web,United Kingdom
19482,64,2,1179.14,235.82800000000003,5,4,218,2.8,4,2,2,422,25-34,F,Gold,Web,United Kingdom
19483,215,11,28093.31,759.2786486486486,25,8,187,7.756756756756757,2,4,5,245,35-44,F,Silver,Web,United Kingdom
19484,84,11,2806.99,112.2796,15,8,452,3.04,3,4,3,343,25-34,F,Bronze,Mobile App,United Kingdom
19485,257,2,712.86,356.43,2,2,71,4.0,2,2,2,222,45-54,M,Bronze,Web,United Kingdom
19486,10,20,11245.57,109.18029126213592,50,8,605,2.737864077669903,5,5,4,554,35-44,M,Bronze,Mobile App,United Kingdom
19487,14,29,21791.66,166.34854961832062,56,8,368,4.694656488549619,5,5,5,555,35-44,M,Bronze,Mobile App,United Kingdom
19488,156,6,2424.42,242.442,9,5,511,2.4,2,2,3,223,65+,M,Silver,Web,Netherlands
19489,125,5,1661.05,237.29285714285717,7,5,329,3.857142857142857,3,2,2,322,25-34,M,Silver,Mobile App,United Kingdom
19490,95,3,948.08,105.34222222222223,8,5,361,4.0,3,2,2,322,45-54,M,Bronze,Mobile App,United Kingdom
19491,99,9,4613.95,230.6975,17,7,466,7.65,3,3,4,334,35-44,F,Bronze,Web,United Kingdom
19492,70,9,2452.78,106.6426086956522,17,6,390,1.7391304347826086,4,3,3,433,25-34,F,Gold,In-Store,Germany
19493,64,10,7647.38,263.7027586206897,20,8,496,8.724137931034482,4,3,4,434,45-54,F,Bronze,In-Store,United Kingdom
19494,314,2,113.02,28.255,4,4,175,1.25,2,2,1,221,25-34,F,Silver,Web,United Kingdom
19495,65,14,2248.91,74.96366666666667,22,8,348,5.033333333333333,4,4,3,443,65+,F,Gold,Web,United Kingdom
19496,54,9,2683.19,95.82821428571428,21,8,408,2.071428571428572,4,3,3,433,45-54,F,Bronze,Mobile App,United Kingdom
19497,59,7,3379.66,225.31066666666663,12,8,343,2.466666666666667,4,3,3,433,25-34,M,Bronze,Phone,United Kingdom
19498,224,11,5106.69,150.19676470588234,27,8,433,3.2058823529411766,2,4,4,244,35-44,F,Silver,Web,United Kingdom
19499,219,13,3572.12,85.05047619047619,30,7,245,2.595238095238096,2,4,3,243,45-54,M,Silver,Web,United Kingdom
19500,193,14,12251.74,278.44863636363635,29,8,174,4.704545454545454,2,4,4,244,45-54,M,Silver,Mobile App,United Kingdom
19501,213,2,1050.51,350.17,3,2,33,2.0,2,2,2,222,25-34,M,Gold,Web,France
19502,42,10,3766.71,125.557,24,7,305,2.7333333333333334,4,3,3,433,18-24,Other,Bronze,Web,United Kingdom
19503,2,31,27154.64,185.99068493150685,54,8,505,4.595890410958904,5,5,5,555,18-24,M,Silver,Web,United Kingdom
19504,72,8,1654.22,87.06421052631579,16,7,446,2.0526315789473686,4,3,2,432,55-64,M,Gold,Web,United Kingdom
19505,286,6,2778.69,115.77875,18,8,112,2.625,2,2,3,223,35-44,F,Silver,In-Store,Netherlands
19506,83,4,452.77,56.59625,8,5,254,1.5,3,2,1,321,55-64,F,Silver,Web,United Kingdom
19507,229,1,52.59,26.295,2,2,0,3.0,2,1,1,211,45-54,F,Silver,Phone,United Kingdom
19508,66,4,3611.24,361.124,9,6,512,12.1,4,2,3,423,35-44,M,Silver,In-Store,Australia
19509,4,37,21542.91,127.4728402366864,67,8,413,2.70414201183432,5,5,5,555,45-54,F,Bronze,Web,United Kingdom
19510,665,1,236.2,118.1,2,1,0,4.0,1,1,1,111,55-64,M,Gold,Web,United Kingdom
19511,524,2,251.22,83.74,3,3,86,2.333333333333333,1,2,1,121,45-54,M,Bronze,Web,United Kingdom
19512,104,7,1913.04,119.565,11,6,271,3.625,3,3,2,332,25-34,M,Silver,Web,United Kingdom
19513,424,1,149.46,74.73,2,2,0,3.0,1,1,1,111,45-54,F,Silver,Web,United Kingdom
19514,551,1,154.38,77.19,2,2,0,2.0,1,1,1,111,18-24,M,Bronze,Web,United Kingdom
19515,139,9,3313.46,184.0811111111111,15,8,405,7.722222222222222,3,3,3,333,45-54,M,Bronze,Web,United Kingdom
19516,75,7,5156.7,368.3357142857143,11,7,507,9.285714285714286,4,3,4,434,45-54,F,Silver,Web,United Kingdom
19517,184,10,4765.62,122.1953846153846,23,7,148,2.358974358974359,2,3,4,234,25-34,F,Gold,Web,United Kingdom
19518,104,4,503.48,55.94222222222223,8,6,464,2.333333333333333,3,2,2,322,45-54,M,Bronze,Mobile App,Germany
19519,314,12,8436.220000000001,196.1911627906977,29,8,299,4.744186046511628,2,4,4,244,35-44,F,Gold,Mobile App,United Kingdom
19520,62,14,6309.5,203.53225806451613,24,8,405,5.548387096774194,4,4,4,444,25-34,M,Silver,Mobile App,Germany
19521,24,24,22203.11,193.07052173913044,62,8,510,4.095652173913043,5,5,5,555,25-34,M,Silver,Web,United Kingdom
19522,106,7,5784.92,340.2894117647059,14,8,243,8.764705882352942,3,3,4,334,45-54,F,Bronze,Mobile App,United Kingdom
19523,118,10,3304.31,132.1724,21,7,456,2.84,3,3,3,333,25-34,F,Platinum,Web,United Kingdom
19524,1,40,28412.78,144.22730964467004,77,8,513,4.269035532994923,5,5,5,555,45-54,M,Bronze,Web,United Kingdom
19525,134,11,2996.54,115.25153846153846,20,8,424,1.9230769230769231,3,4,3,343,65+,M,Bronze,Web,United Kingdom
19526,63,9,1906.49,90.7852380952381,16,6,415,2.619047619047619,4,3,2,432,25-34,M,Gold,Web,Canada
19527,493,1,5.9,5.9,1,1,0,1.0,1,1,1,111,55-64,F,Gold,Mobile App,United Kingdom
19528,113,4,5026.44,558.4933333333333,7,6,351,12.555555555555555,3,2,4,324,35-44,F,Bronze,Web,France
19529,164,3,506.01,72.28714285714285,6,4,344,1.8571428571428568,2,2,2,222,45-54,F,Silver,Web,United Kingdom
19530,251,1,77.16000000000001,38.580000000000005,2,2,0,3.0,2,1,1,211,35-44,F,Silver,In-Store,United Kingdom
19531,78,11,5038.8,152.6909090909091,24,7,432,2.878787878787879,4,4,4,444,18-24,F,Bronze,Web,United Kingdom
19532,89,9,26145.83,1089.409583333333,14,7,572,6.541666666666667,3,3,5,335,35-44,F,Bronze,In-Store,United Kingdom
19533,62,12,3093.58,110.485,23,8,322,2.2142857142857144,4,4,3,443,45-54,F,Bronze,Web,United Kingdom
19534,12,37,30751.38,165.33,71,8,357,4.021505376344086,5,5,5,555,45-54,F,Bronze,Mobile App,United Kingdom
19535,77,3,1802.51,257.50142857142856,7,4,200,2.4285714285714284,4,2,2,422,55-64,F,Silver,In-Store,Canada
19536,116,7,2680.07,206.1592307692308,12,6,296,3.5384615384615383,3,3,3,333,45-54,F,Silver,Mobile App,United Kingdom
19537,140,1,23.39,11.695,2,1,0,1.5,3,1,1,311,55-64,M,Silver,Phone,United Kingdom
19538,66,7,1985.56,99.278,15,8,244,7.3,4,3,2,432,55-64,F,Silver,Web,United Kingdom
19539,380,1,288.45,288.45,1,1,0,5.0,1,1,1,111,65+,M,Silver,Mobile App,United Kingdom
19540,192,8,3180.57,144.57136363636366,16,6,263,2.909090909090909,2,3,3,233,45-54,M,Silver,Mobile App,United Kingdom
19541,442,2,155.28,51.76,3,2,54,1.3333333333333333,1,2,1,121,45-54,M,Bronze,Web,Netherlands
19542,122,8,6110.29,305.5145,13,7,480,8.1,3,3,4,334,55-64,M,Bronze,In-Store,United Kingdom
19543,5,39,36301.1,195.1672043010753,76,8,506,4.43010752688172,5,5,5,555,45-54,M,Bronze,Mobile App,Norway
19544,119,11,2371.4,91.20769230769233,21,8,392,2.230769230769231,3,4,3,343,25-34,F,Bronze,Phone,United Kingdom
19546,36,27,21668.01,167.96906976744185,59,8,320,4.72093023255814,4,5,5,455,45-54,M,Bronze,Web,United Kingdom
19547,160,15,9139.06,163.1975,35,8,175,4.232142857142857,2,4,4,244,35-44,F,Bronze,Web,United Kingdom
19548,17,28,19731.95,144.02883211678832,68,8,567,4.248175182481752,5,5,5,555,55-64,F,Bronze,In-Store,United Kingdom
19549,139,4,608.09,101.34833333333334,5,5,505,1.3333333333333333,3,2,2,322,35-44,M,Bronze,Mobile App,United Kingdom
19550,229,1,108.47,54.235,2,2,0,2.5,2,1,1,211,25-34,F,Bronze,Web,Belgium
19551,55,16,9278.79,130.68718309859153,40,8,472,2.563380281690141,4,4,4,444,25-34,F,Bronze,Web,United Kingdom
19552,470,2,582.15,194.05,3,2,33,4.0,1,2,2,122,25-34,F,Gold,Mobile App,United Kingdom
19553,339,9,4787.37,159.579,21,7,177,2.533333333333333,1,3,4,134,45-54,M,Bronze,In-Store,United Kingdom
19555,136,8,1560.87,86.715,13,5,270,2.4444444444444446,3,3,2,332,25-34,F,Bronze,In-Store,United Kingdom
19556,73,14,2839.19,69.24853658536585,24,8,380,2.073170731707317,4,4,3,443,45-54,F,Gold,Phone,USA
19557,289,3,555.21,69.40125,8,6,101,2.625,2,2,2,222,18-24,F,Silver,Mobile App,France
