CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
18458.0,56,4,1501.59,3,2,2,322,Potential Loyalists
18459.0,265,4,2114.39,2,2,2,222,At Risk
18460.0,131,4,776.43,2,2,1,221,At Risk
18461.0,91,10,3217.65,3,3,3,333,Potential Loyalists
18462.0,2,31,20145.510000000002,4,4,4,444,Champions
18463.0,446,2,674.9599999999999,1,1,1,111,Lost Customers
18464.0,24,29,46238.99,4,4,4,444,Champions
18465.0,91,8,2100.08,3,2,2,322,Potential Loyalists
18466.0,596,1,15.04,1,1,1,111,Lost Customers
18467.0,55,12,3275.4500000000003,3,3,3,333,Potential Loyalists
18468.0,387,1,42.14,1,1,1,111,Lost Customers
18470.0,219,13,6723.67,2,3,3,233,At Risk
18471.0,360,1,291.4,1,1,1,111,Lost Customers
18472.0,529,2,794.46,1,1,1,111,Lost Customers
18473.0,7,33,20370.62,4,4,4,444,Champions
18474.0,81,14,4620.099999999999,3,3,3,333,Potential Loyalists
18476.0,571,1,293.26,1,1,1,111,Lost Customers
18477.0,4,17,8261.6,4,4,3,443,Champions
18478.0,608,1,26.869999999999997,1,1,1,111,Lost Customers
18479.0,268,12,8999.17,2,3,3,233,At Risk
18480.0,68,6,4800.83,3,2,3,323,Potential Loyalists
18481.0,166,10,3395.03,2,3,3,233,At Risk
18482.0,4,21,16532.84,4,4,4,444,Champions
18483.0,114,15,5174.26,2,4,3,243,Loyal Customers
18484.0,141,14,4757.53,2,3,3,233,At Risk
18485.0,90,12,3409.73,3,3,3,333,Potential Loyalists
18486.0,60,9,1980.48,3,3,2,332,Potential Loyalists
18487.0,422,1,56.190000000000005,1,1,1,111,Lost Customers
18488.0,267,12,4120.12,2,3,3,233,At Risk
18489.0,493,1,214.08,1,1,1,111,Lost Customers
18490.0,68,12,4070.52,3,3,3,333,Potential Loyalists
18491.0,55,20,8720.25,3,4,3,343,Loyal Customers
18492.0,204,3,161.18,2,1,1,211,At Risk
18493.0,616,1,168.56,1,1,1,111,Lost Customers
18494.0,112,6,2045.5,2,2,2,222,At Risk
18495.0,424,1,1302.09,1,1,2,112,Lost Customers
18496.0,117,4,942.23,2,2,2,222,At Risk
18498.0,429,1,13.64,1,1,1,111,Lost Customers
18499.0,55,10,5383.71,3,3,3,333,Potential Loyalists
18500.0,424,2,443.37,1,1,1,111,Lost Customers
18501.0,2,28,21809.11,4,4,4,444,Champions
18502.0,116,11,3812.8500000000004,2,3,3,233,At Risk
18504.0,251,4,317.11,2,2,1,221,At Risk
18505.0,34,5,694.19,4,2,1,421,Potential Loyalists
18506.0,14,36,22773.4,4,4,4,444,Champions
18507.0,126,6,1026.23,2,2,2,222,At Risk
18508.0,113,8,5248.57,2,2,3,223,At Risk
18510.0,256,5,1260.78,2,2,2,222,At Risk
18511.0,74,4,1743.63,3,2,2,322,Potential Loyalists
18512.0,188,12,6587.48,2,3,3,233,At Risk
18513.0,258,13,7026.6900000000005,2,3,3,233,At Risk
18514.0,393,2,145.21,1,1,1,111,Lost Customers
18515.0,250,11,7636.29,2,3,3,233,At Risk
18516.0,146,10,2613.19,2,3,2,232,At Risk
18517.0,426,1,179.47,1,1,1,111,Lost Customers
18518.0,107,6,3246.36,2,2,3,223,At Risk
18519.0,25,19,11497.36,4,4,4,444,Champions
18520.0,98,8,2178.51,3,2,2,322,Potential Loyalists
18522.0,61,4,380.59,3,2,1,321,Potential Loyalists
18523.0,321,8,4926.400000000001,1,2,3,123,Lost Customers
18524.0,41,22,9941.210000000001,4,4,3,443,Champions
18525.0,98,13,5220.89,3,3,3,333,Potential Loyalists
18526.0,81,12,5962.42,3,3,3,333,Potential Loyalists
18527.0,203,6,2472.88,2,2,2,222,At Risk
18528.0,458,1,67.07000000000001,1,1,1,111,Lost Customers
18529.0,3,31,34958.62,4,4,4,444,Champions
18530.0,59,13,3210.51,3,3,3,333,Potential Loyalists
18531.0,522,1,878.06,1,1,2,112,Lost Customers
18532.0,10,36,36056.12,4,4,4,444,Champions
18533.0,179,6,2409.77,2,2,2,222,At Risk
18534.0,3,25,18634.48,4,4,4,444,Champions
18537.0,16,28,69916.79,4,4,4,444,Champions
18538.0,15,19,34122.04,4,4,4,444,Champions
18539.0,383,1,40.33,1,1,1,111,Lost Customers
18540.0,236,13,16396.8,2,3,4,234,At Risk
18542.0,96,11,3885.37,3,3,3,333,Potential Loyalists
18543.0,4,39,27412.27,4,4,4,444,Champions
18544.0,346,6,1304.05,1,2,2,122,Lost Customers
18545.0,67,6,1542.43,3,2,2,322,Potential Loyalists
18546.0,102,12,1985.0,3,3,2,332,Potential Loyalists
18547.0,50,13,7625.09,4,3,3,433,Potential Loyalists
18548.0,14,17,12101.26,4,4,4,444,Champions
18549.0,2,20,45301.71,4,4,4,444,Champions
18550.0,93,11,5329.82,3,3,3,333,Potential Loyalists
18551.0,473,1,157.71,1,1,1,111,Lost Customers
18552.0,66,10,1754.26,3,3,2,332,Potential Loyalists
18553.0,84,8,2509.66,3,2,2,322,Potential Loyalists
18554.0,48,13,4586.3,4,3,3,433,Potential Loyalists
18556.0,139,9,1328.6000000000001,2,3,2,232,At Risk
18557.0,98,10,4807.42,3,3,3,333,Potential Loyalists
18558.0,137,9,2833.92,2,3,2,232,At Risk
18559.0,435,2,170.35999999999999,1,1,1,111,Lost Customers
18560.0,293,11,5585.900000000001,1,3,3,133,Lost Customers
18561.0,100,11,1944.26,3,3,2,332,Potential Loyalists
18562.0,93,9,5486.92,3,3,3,333,Potential Loyalists
18563.0,6,42,51008.25,4,4,4,444,Champions
18564.0,6,24,21735.21,4,4,4,444,Champions
18565.0,618,1,44.55,1,1,1,111,Lost Customers
18566.0,2,38,30501.79,4,4,4,444,Champions
18567.0,343,2,312.96,1,1,1,111,Lost Customers
18568.0,378,1,269.25,1,1,1,111,Lost Customers
18569.0,164,6,1712.52,2,2,2,222,At Risk
18570.0,3,41,44462.630000000005,4,4,4,444,Champions
18571.0,215,7,5661.929999999999,2,2,3,223,At Risk
18572.0,510,1,7.5,1,1,1,111,Lost Customers
18573.0,84,10,3516.75,3,3,3,333,Potential Loyalists
18574.0,54,11,4065.55,3,3,3,333,Potential Loyalists
18575.0,186,4,1352.42,2,2,2,222,At Risk
18576.0,33,6,3497.8500000000004,4,2,3,423,Potential Loyalists
18577.0,518,2,238.04000000000002,1,1,1,111,Lost Customers
18578.0,135,7,1454.4099999999999,2,2,2,222,At Risk
18579.0,113,14,40581.2,2,3,4,234,At Risk
18580.0,310,1,629.37,1,1,1,111,Lost Customers
18581.0,21,23,18829.89,4,4,4,444,Champions
18582.0,324,18,7435.55,1,4,3,143,Loyal Customers
18583.0,19,28,16860.51,4,4,4,444,Champions
18584.0,8,16,8158.54,4,4,3,443,Champions
18585.0,7,38,38457.55,4,4,4,444,Champions
18586.0,279,5,942.63,2,2,2,222,At Risk
18587.0,4,22,14735.67,4,4,4,444,Champions
18588.0,97,11,5273.51,3,3,3,333,Potential Loyalists
18589.0,1,44,69326.68,4,4,4,444,Champions
18590.0,125,8,1981.33,2,2,2,222,At Risk
18591.0,59,11,37270.32,3,3,4,334,Potential Loyalists
18592.0,444,1,15.04,1,1,1,111,Lost Customers
18593.0,497,1,69.54,1,1,1,111,Lost Customers
18594.0,77,7,2198.88,3,2,2,322,Potential Loyalists
18595.0,43,4,1233.23,4,2,2,422,Potential Loyalists
18596.0,309,3,584.12,1,1,1,111,Lost Customers
18597.0,72,5,2456.24,3,2,2,322,Potential Loyalists
18598.0,302,1,142.35,1,1,1,111,Lost Customers
18599.0,467,1,84.2,1,1,1,111,Lost Customers
18600.0,407,2,134.93,1,1,1,111,Lost Customers
18601.0,166,11,5625.55,2,3,3,233,At Risk
18602.0,416,1,94.9,1,1,1,111,Lost Customers
18603.0,270,1,172.60999999999999,2,1,1,211,At Risk
18604.0,630,1,34.04,1,1,1,111,Lost Customers
18606.0,362,2,187.13,1,1,1,111,Lost Customers
18607.0,235,1,120.43,2,1,1,211,At Risk
18608.0,158,14,5770.87,2,3,3,233,At Risk
18609.0,2,43,49563.61,4,4,4,444,Champions
18610.0,10,33,27187.35,4,4,4,444,Champions
18611.0,131,12,23858.48,2,3,4,234,At Risk
18612.0,231,12,4832.2,2,3,3,233,At Risk
18613.0,360,1,59.48,1,1,1,111,Lost Customers
18614.0,315,11,9633.95,1,3,3,133,Lost Customers
18615.0,181,11,3967.06,2,3,3,233,At Risk
18616.0,323,2,69.25999999999999,1,1,1,111,Lost Customers
18617.0,11,25,18769.47,4,4,4,444,Champions
18618.0,164,6,1037.1799999999998,2,2,2,222,At Risk
18619.0,101,6,1578.27,3,2,2,322,Potential Loyalists
18620.0,429,2,981.96,1,1,2,112,Lost Customers
18621.0,62,9,1968.33,3,3,2,332,Potential Loyalists
18622.0,150,9,1854.62,2,3,2,232,At Risk
18623.0,249,9,3005.33,2,3,2,232,At Risk
18624.0,184,10,2178.17,2,3,2,232,At Risk
18625.0,158,14,6194.38,2,3,3,233,At Risk
18626.0,4,23,18676.43,4,4,4,444,Champions
18627.0,75,12,3597.12,3,3,3,333,Potential Loyalists
18628.0,35,26,47192.84,4,4,4,444,Champions
18629.0,46,7,1776.9,4,2,2,422,Potential Loyalists
18630.0,96,10,3920.12,3,3,3,333,Potential Loyalists
18631.0,56,7,1332.8700000000001,3,2,2,322,Potential Loyalists
18632.0,376,6,2014.37,1,2,2,122,Lost Customers
18633.0,147,6,1310.79,2,2,2,222,At Risk
18634.0,84,10,9349.56,3,3,3,333,Potential Loyalists
18636.0,62,8,3845.9100000000003,3,2,3,323,Potential Loyalists
18637.0,85,11,2182.14,3,3,2,332,Potential Loyalists
18638.0,69,14,1625.84,3,3,2,332,Potential Loyalists
18639.0,614,1,34.54,1,1,1,111,Lost Customers
18641.0,521,1,17.27,1,1,1,111,Lost Customers
18642.0,275,15,18531.5,2,4,4,244,Loyal Customers
18643.0,167,2,350.27,2,1,1,211,At Risk
18644.0,75,12,4684.68,3,3,3,333,Potential Loyalists
18646.0,16,28,66836.54,4,4,4,444,Champions
18647.0,365,1,189.13,1,1,1,111,Lost Customers
18648.0,144,7,8131.58,2,2,3,223,At Risk
18649.0,29,28,20050.75,4,4,4,444,Champions
18650.0,147,4,437.2,2,2,1,221,At Risk
18651.0,3,43,96471.42,4,4,4,444,Champions
18652.0,4,35,39529.85,4,4,4,444,Champions
18653.0,34,21,13743.5,4,4,4,444,Champions
18655.0,54,16,8930.36,3,4,3,343,Loyal Customers
18656.0,383,1,73.5,1,1,1,111,Lost Customers
18657.0,52,7,9925.380000000001,3,2,3,323,Potential Loyalists
18658.0,222,11,3591.41,2,3,3,233,At Risk
18659.0,582,1,36.88,1,1,1,111,Lost Customers
18660.0,478,2,119.03,1,1,1,111,Lost Customers
18661.0,65,12,4749.4400000000005,3,3,3,333,Potential Loyalists
18662.0,18,14,6812.18,4,3,3,433,Potential Loyalists
18663.0,280,2,74.76,2,1,1,211,At Risk
18664.0,59,10,1764.93,3,3,2,332,Potential Loyalists
18665.0,24,39,19556.88,4,4,4,444,Champions
18666.0,72,24,19280.12,3,4,4,344,Loyal Customers
18667.0,241,19,5119.02,2,4,3,243,Loyal Customers
18668.0,398,1,87.72,1,1,1,111,Lost Customers
18669.0,56,11,5179.46,3,3,3,333,Potential Loyalists
18670.0,80,11,1849.12,3,3,2,332,Potential Loyalists
18671.0,153,9,1778.92,2,3,2,232,At Risk
18672.0,70,12,4815.99,3,3,3,333,Potential Loyalists
18673.0,158,11,5721.95,2,3,3,233,At Risk
18674.0,63,4,1151.2900000000002,3,2,2,322,Potential Loyalists
18675.0,91,14,14103.78,3,3,4,334,Potential Loyalists
18676.0,77,3,1381.38,3,1,2,312,Potential Loyalists
18677.0,158,6,1990.59,2,2,2,222,At Risk
18678.0,27,25,47781.33,4,4,4,444,Champions
18679.0,326,2,933.07,1,1,2,112,Lost Customers
18680.0,50,12,3192.33,4,3,3,433,Potential Loyalists
18681.0,6,33,62908.770000000004,4,4,4,444,Champions
18682.0,2,21,16382.5,4,4,4,444,Champions
18683.0,292,15,44049.34,1,4,4,144,Loyal Customers
18684.0,72,12,11417.09,3,3,4,334,Potential Loyalists
18685.0,434,2,87.02,1,1,1,111,Lost Customers
18686.0,406,1,104.22,1,1,1,111,Lost Customers
18687.0,16,17,25057.08,4,4,4,444,Champions
18688.0,8,35,54883.1,4,4,4,444,Champions
18689.0,216,5,2555.19,2,2,2,222,At Risk
18691.0,32,24,16076.630000000001,4,4,4,444,Champions
18692.0,117,10,1509.13,2,3,2,232,At Risk
18693.0,244,7,1677.81,2,2,2,222,At Risk
18694.0,101,3,496.12,3,1,1,311,Potential Loyalists
18695.0,469,2,54.06,1,1,1,111,Lost Customers
18696.0,111,10,1897.85,2,3,2,232,At Risk
18697.0,243,4,1264.8700000000001,2,2,2,222,At Risk
18698.0,118,7,1431.67,2,2,2,222,At Risk
18699.0,56,8,1593.28,3,2,2,322,Potential Loyalists
18700.0,214,1,27.55,2,1,1,211,At Risk
18701.0,54,5,1194.0900000000001,3,2,2,322,Potential Loyalists
18702.0,243,11,3047.33,2,3,2,232,At Risk
18703.0,80,9,17739.19,3,3,4,334,Potential Loyalists
18704.0,82,5,3545.58,3,2,3,323,Potential Loyalists
18705.0,59,10,4272.41,3,3,3,333,Potential Loyalists
18706.0,118,1,63.92,2,1,1,211,At Risk
18707.0,414,1,18.36,1,1,1,111,Lost Customers
18708.0,7,40,34174.49,4,4,4,444,Champions
18709.0,372,20,13780.28,1,4,4,144,Loyal Customers
18711.0,3,38,29018.34,4,4,4,444,Champions
18712.0,3,31,23987.940000000002,4,4,4,444,Champions
18713.0,40,10,1703.95,4,3,2,432,Potential Loyalists
18714.0,85,11,3262.33,3,3,3,333,Potential Loyalists
18715.0,118,7,2983.59,2,2,2,222,At Risk
18716.0,141,6,7858.62,2,2,3,223,At Risk
18717.0,191,8,4324.09,2,2,3,223,At Risk
18718.0,10,35,51503.520000000004,4,4,4,444,Champions
18719.0,51,12,2721.15,3,3,2,332,Potential Loyalists
18720.0,145,8,1130.09,2,2,2,222,At Risk
18721.0,368,3,644.99,1,1,1,111,Lost Customers
18722.0,4,26,17397.54,4,4,4,444,Champions
18723.0,76,13,4162.88,3,3,3,333,Potential Loyalists
18724.0,141,13,9443.130000000001,2,3,3,233,At Risk
18725.0,248,14,11872.769999999999,2,3,4,234,At Risk
18726.0,2,24,26937.920000000002,4,4,4,444,Champions
18727.0,102,6,7634.41,3,2,3,323,Potential Loyalists
18728.0,15,27,16863.29,4,4,4,444,Champions
18729.0,47,29,24733.9,4,4,4,444,Champions
18730.0,57,7,2204.76,3,2,2,322,Potential Loyalists
18731.0,57,6,2187.14,3,2,2,322,Potential Loyalists
18732.0,162,5,2876.73,2,2,2,222,At Risk
18733.0,563,1,40.53,1,1,1,111,Lost Customers
18734.0,387,1,73.99000000000001,1,1,1,111,Lost Customers
18735.0,11,22,19831.05,4,4,4,444,Champions
18736.0,16,35,15937.23,4,4,4,444,Champions
18737.0,93,7,1610.77,3,2,2,322,Potential Loyalists
18738.0,77,8,2506.4100000000003,3,2,2,322,Potential Loyalists
18739.0,68,9,1523.26,3,3,2,332,Potential Loyalists
18740.0,72,9,3212.48,3,3,3,333,Potential Loyalists
18741.0,292,9,3993.27,1,3,3,133,Lost Customers
18742.0,77,11,2759.6,3,3,2,332,Potential Loyalists
18743.0,368,2,2743.77,1,1,2,112,Lost Customers
18744.0,4,29,24346.61,4,4,4,444,Champions
18745.0,52,6,15843.93,3,2,4,324,Potential Loyalists
18746.0,99,10,5673.87,3,3,3,333,Potential Loyalists
18747.0,1,45,34094.91,4,4,4,444,Champions
18748.0,57,14,10505.67,3,3,3,333,Potential Loyalists
18749.0,249,11,3619.63,2,3,3,233,At Risk
18750.0,88,11,7912.54,3,3,3,333,Potential Loyalists
18751.0,4,42,56898.93,4,4,4,444,Champions
18752.0,23,37,34867.49,4,4,4,444,Champions
18753.0,243,4,2092.02,2,2,2,222,At Risk
18754.0,432,2,8612.150000000001,1,1,3,113,Lost Customers
18755.0,40,9,1835.49,4,3,2,432,Potential Loyalists
18756.0,88,8,3890.98,3,2,3,323,Potential Loyalists
18757.0,8,29,15093.300000000001,4,4,4,444,Champions
18758.0,17,30,19120.15,4,4,4,444,Champions
18759.0,6,23,13898.17,4,4,4,444,Champions
18760.0,1,24,28321.66,4,4,4,444,Champions
18761.0,72,13,11861.12,3,3,4,334,Potential Loyalists
18762.0,54,10,2839.14,3,3,2,332,Potential Loyalists
18763.0,7,45,32400.87,4,4,4,444,Champions
18764.0,341,1,76.69,1,1,1,111,Lost Customers
18765.0,290,13,35180.93,1,3,4,134,Lost Customers
18766.0,30,21,15797.67,4,4,4,444,Champions
18767.0,539,1,6.43,1,1,1,111,Lost Customers
18768.0,227,14,5912.7,2,3,3,233,At Risk
18769.0,70,9,3915.0,3,3,3,333,Potential Loyalists
18770.0,184,1,176.69,2,1,1,211,At Risk
18773.0,78,16,7253.84,3,4,3,343,Loyal Customers
18774.0,87,8,1106.8,3,2,2,322,Potential Loyalists
18775.0,322,1,157.42000000000002,1,1,1,111,Lost Customers
18776.0,155,7,2126.28,2,2,2,222,At Risk
18777.0,62,10,3002.92,3,3,2,332,Potential Loyalists
18779.0,248,18,9018.74,2,4,3,243,Loyal Customers
18780.0,115,13,4265.78,2,3,3,233,At Risk
18781.0,5,44,33704.78,4,4,4,444,Champions
18782.0,409,2,798.6600000000001,1,1,1,111,Lost Customers
18783.0,210,4,3919.84,2,2,3,223,At Risk
18784.0,269,16,7550.110000000001,2,4,3,243,Loyal Customers
18785.0,403,4,1154.1000000000001,1,2,2,122,Lost Customers
18786.0,319,5,9050.640000000001,1,2,3,123,Lost Customers
18787.0,467,1,85.19999999999999,1,1,1,111,Lost Customers
18788.0,63,10,4685.87,3,3,3,333,Potential Loyalists
18789.0,21,46,27702.67,4,4,4,444,Champions
18790.0,88,12,4672.25,3,3,3,333,Potential Loyalists
18792.0,152,2,919.11,2,1,2,212,At Risk
18793.0,188,19,12965.28,2,4,4,244,Loyal Customers
18794.0,154,4,1137.52,2,2,2,222,At Risk
18795.0,309,4,1847.14,1,2,2,122,Lost Customers
18796.0,123,8,1915.78,2,2,2,222,At Risk
18797.0,441,1,209.28,1,1,1,111,Lost Customers
18798.0,201,5,1163.47,2,2,2,222,At Risk
18799.0,443,1,66.08,1,1,1,111,Lost Customers
18800.0,74,3,383.67,3,1,1,311,Potential Loyalists
18801.0,366,4,909.48,1,2,2,122,Lost Customers
18802.0,8,41,30482.11,4,4,4,444,Champions
18803.0,42,10,3754.0,4,3,3,433,Potential Loyalists
18804.0,133,6,2199.19,2,2,2,222,At Risk
18805.0,437,3,2992.2500000000005,1,1,2,112,Lost Customers
18806.0,105,5,2871.9500000000003,3,2,2,322,Potential Loyalists
18807.0,72,6,1526.26,3,2,2,322,Potential Loyalists
18808.0,282,1,243.95,2,1,1,211,At Risk
18809.0,593,1,428.16,1,1,1,111,Lost Customers
18810.0,51,9,2744.2999999999997,3,3,2,332,Potential Loyalists
18811.0,73,14,4384.86,3,3,3,333,Potential Loyalists
18812.0,11,33,24958.54,4,4,4,444,Champions
18813.0,367,1,69.08,1,1,1,111,Lost Customers
18814.0,85,12,32460.92,3,3,4,334,Potential Loyalists
18815.0,60,11,1962.99,3,3,2,332,Potential Loyalists
18816.0,47,4,835.55,4,2,1,421,Potential Loyalists
18818.0,399,1,35.99,1,1,1,111,Lost Customers
18819.0,120,10,3073.57,2,3,2,232,At Risk
18820.0,543,1,100.36,1,1,1,111,Lost Customers
18821.0,61,9,3570.73,3,3,3,333,Potential Loyalists
18822.0,10,26,27816.23,4,4,4,444,Champions
18823.0,3,33,37865.85,4,4,4,444,Champions
18824.0,425,1,223.61,1,1,1,111,Lost Customers
18825.0,5,33,24500.8,4,4,4,444,Champions
18826.0,169,9,1958.1000000000001,2,3,2,232,At Risk
18827.0,531,1,8.56,1,1,1,111,Lost Customers
18828.0,408,1,29.24,1,1,1,111,Lost Customers
18831.0,191,7,2115.04,2,2,2,222,At Risk
18832.0,477,1,17.12,1,1,1,111,Lost Customers
18833.0,91,11,11500.4,3,3,4,334,Potential Loyalists
18835.0,538,1,18.54,1,1,1,111,Lost Customers
18836.0,162,9,2400.4900000000002,2,3,2,232,At Risk
18837.0,13,37,32531.68,4,4,4,444,Champions
18838.0,299,1,100.44,1,1,1,111,Lost Customers
18839.0,90,7,2651.8500000000004,3,2,2,322,Potential Loyalists
18840.0,70,10,2539.47,3,3,2,332,Potential Loyalists
18841.0,153,12,30127.02,2,3,4,234,At Risk
18842.0,287,11,7333.900000000001,1,3,3,133,Lost Customers
18843.0,236,2,5131.13,2,1,3,213,At Risk
18844.0,104,7,733.73,3,2,1,321,Potential Loyalists
18845.0,256,13,3203.16,2,3,3,233,At Risk
18846.0,348,1,99.5,1,1,1,111,Lost Customers
18847.0,301,17,6589.03,1,4,3,143,Loyal Customers
18848.0,1,35,29021.07,4,4,4,444,Champions
18849.0,40,5,837.4300000000001,4,2,1,421,Potential Loyalists
18850.0,2,45,50773.63,4,4,4,444,Champions
18851.0,354,9,2821.0,1,3,2,132,Lost Customers
18852.0,431,1,151.18,1,1,1,111,Lost Customers
18853.0,85,2,151.54000000000002,3,1,1,311,Potential Loyalists
18854.0,245,12,6702.1,2,3,3,233,At Risk
18855.0,511,1,237.25,1,1,1,111,Lost Customers
18856.0,92,11,2859.79,3,3,2,332,Potential Loyalists
18857.0,612,2,145.44,1,1,1,111,Lost Customers
18858.0,335,11,6515.32,1,3,3,133,Lost Customers
18860.0,6,26,25708.940000000002,4,4,4,444,Champions
18861.0,218,4,419.96999999999997,2,2,1,221,At Risk
18862.0,60,13,4083.58,3,3,3,333,Potential Loyalists
18863.0,8,45,37076.18,4,4,4,444,Champions
18864.0,516,1,238.43,1,1,1,111,Lost Customers
18865.0,248,11,15698.16,2,3,4,234,At Risk
18866.0,96,7,10213.6,3,2,3,323,Potential Loyalists
18867.0,26,21,13799.26,4,4,4,444,Champions
18868.0,11,44,29572.64,4,4,4,444,Champions
18869.0,413,2,218.94,1,1,1,111,Lost Customers
18870.0,331,13,9300.59,1,3,3,133,Lost Customers
18871.0,152,4,499.99,2,2,1,221,At Risk
18872.0,14,38,38264.590000000004,4,4,4,444,Champions
18873.0,462,4,837.6800000000001,1,2,1,121,Lost Customers
18874.0,125,12,3980.28,2,3,3,233,At Risk
18875.0,324,4,1480.94,1,2,2,122,Lost Customers
18876.0,134,10,2680.03,2,3,2,232,At Risk
18877.0,122,6,649.4100000000001,2,2,1,221,At Risk
18878.0,26,34,28603.93,4,4,4,444,Champions
18879.0,637,1,34.54,1,1,1,111,Lost Customers
18880.0,226,10,13486.02,2,3,4,234,At Risk
18881.0,50,14,5729.87,4,3,3,433,Potential Loyalists
18882.0,493,3,2110.8700000000003,1,1,2,112,Lost Customers
18883.0,132,6,460.08000000000004,2,2,1,221,At Risk
18884.0,75,4,1247.47,3,2,2,322,Potential Loyalists
18885.0,4,33,34490.86,4,4,4,444,Champions
18886.0,58,10,3274.78,3,3,3,333,Potential Loyalists
18888.0,23,37,32966.479999999996,4,4,4,444,Champions
18889.0,113,8,1617.18,2,2,2,222,At Risk
18891.0,1,30,27531.93,4,4,4,444,Champions
18892.0,19,29,15222.04,4,4,4,444,Champions
18893.0,396,2,921.96,1,1,2,112,Lost Customers
18894.0,74,4,2314.27,3,2,2,322,Potential Loyalists
18895.0,42,12,8994.62,4,3,3,433,Potential Loyalists
18896.0,91,7,4774.9800000000005,3,2,3,323,Potential Loyalists
18897.0,69,12,7496.2,3,3,3,333,Potential Loyalists
18898.0,250,15,8387.34,2,4,3,243,Loyal Customers
18900.0,2,28,22321.86,4,4,4,444,Champions
18901.0,548,1,254.11,1,1,1,111,Lost Customers
18902.0,7,24,17563.48,4,4,4,444,Champions
18903.0,69,7,2922.53,3,2,2,322,Potential Loyalists
18904.0,1,23,13649.68,4,4,4,444,Champions
18905.0,352,6,6866.5,1,2,3,123,Lost Customers
18906.0,40,11,4040.48,4,3,3,433,Potential Loyalists
18907.0,100,11,5721.07,3,3,3,333,Potential Loyalists
18908.0,46,10,3701.31,4,3,3,433,Potential Loyalists
18909.0,10,19,56394.130000000005,4,4,4,444,Champions
18910.0,19,49,42761.91,4,4,4,444,Champions
18911.0,250,12,4148.25,2,3,3,233,At Risk
18912.0,10,34,66581.68000000001,4,4,4,444,Champions
18913.0,227,1,2.15,2,1,1,211,At Risk
18914.0,84,9,2616.82,3,3,2,332,Potential Loyalists
18915.0,133,7,3421.3199999999997,2,2,3,223,At Risk
18916.0,119,11,2600.75,2,3,2,232,At Risk
18917.0,105,12,4590.900000000001,3,3,3,333,Potential Loyalists
18918.0,376,19,15107.67,1,4,4,144,Loyal Customers
18919.0,409,1,636.26,1,1,1,111,Lost Customers
18920.0,69,12,7340.58,3,3,3,333,Potential Loyalists
18921.0,91,5,1899.69,3,2,2,322,Potential Loyalists
18922.0,101,7,1054.43,3,2,2,322,Potential Loyalists
18923.0,87,3,2090.6600000000003,3,1,2,312,Potential Loyalists
18924.0,391,1,25.72,1,1,1,111,Lost Customers
18926.0,405,1,128.49,1,1,1,111,Lost Customers
18927.0,71,7,852.1,3,2,1,321,Potential Loyalists
18928.0,347,9,3993.9300000000003,1,3,3,133,Lost Customers
18929.0,1,29,24541.98,4,4,4,444,Champions
18930.0,440,2,1070.02,1,1,2,112,Lost Customers
18931.0,309,5,4653.05,1,2,3,123,Lost Customers
18933.0,90,7,1852.46,3,2,2,322,Potential Loyalists
18934.0,337,11,13262.08,1,3,4,134,Lost Customers
18935.0,311,10,6307.63,1,3,3,133,Lost Customers
18936.0,267,11,28369.36,2,3,4,234,At Risk
18937.0,394,2,2465.92,1,1,2,112,Lost Customers
18938.0,116,10,6672.21,2,3,3,233,At Risk
18939.0,70,7,1545.17,3,2,2,322,Potential Loyalists
18940.0,218,7,15985.960000000001,2,2,4,224,At Risk
18941.0,264,3,3008.1099999999997,2,1,2,212,At Risk
18942.0,12,30,20275.43,4,4,4,444,Champions
18943.0,5,43,24935.87,4,4,4,444,Champions
18944.0,384,1,34.54,1,1,1,111,Lost Customers
18945.0,459,2,1262.1399999999999,1,1,2,112,Lost Customers
18946.0,59,10,2211.46,3,3,2,332,Potential Loyalists
18947.0,132,10,3070.11,2,3,2,232,At Risk
18948.0,39,10,3295.13,4,3,3,433,Potential Loyalists
18950.0,61,11,3008.43,3,3,2,332,Potential Loyalists
18951.0,567,2,273.88,1,1,1,111,Lost Customers
18952.0,79,9,2129.38,3,3,2,332,Potential Loyalists
18953.0,448,1,206.75,1,1,1,111,Lost Customers
18954.0,225,5,1587.04,2,2,2,222,At Risk
18955.0,198,5,3144.6600000000003,2,2,3,223,At Risk
18956.0,291,7,3686.58,1,2,3,123,Lost Customers
18957.0,285,16,6182.7699999999995,1,4,3,143,Loyal Customers
18958.0,264,4,1000.16,2,2,2,222,At Risk
18959.0,264,8,4831.36,2,2,3,223,At Risk
18960.0,81,13,3700.56,3,3,3,333,Potential Loyalists
18963.0,96,5,2034.98,3,2,2,322,Potential Loyalists
18964.0,392,2,842.3000000000001,1,1,1,111,Lost Customers
18965.0,306,2,328.1,1,1,1,111,Lost Customers
18966.0,348,2,70.5,1,1,1,111,Lost Customers
18967.0,153,13,2318.83,2,3,2,232,At Risk
18968.0,228,9,6223.45,2,3,3,233,At Risk
18969.0,400,2,771.0899999999999,1,1,1,111,Lost Customers
18970.0,39,8,1495.1,4,2,2,422,Potential Loyalists
18971.0,61,12,2909.82,3,3,2,332,Potential Loyalists
18972.0,196,5,1185.97,2,2,2,222,At Risk
18973.0,14,38,81575.47,4,4,4,444,Champions
18974.0,46,19,11491.97,4,4,4,444,Champions
