CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,ChurnRisk
17901.0,125,9,6073.21,2,3,3,233,At Risk,High Risk
17902.0,3,44,30606.67,4,4,4,444,Champions,Low Risk
17903.0,76,11,8462.5,3,3,3,333,Potential Loyalists,Medium Risk
17904.0,533,1,167.57000000000002,1,1,1,111,Lost Customers,High Risk
17905.0,336,1,5.9,1,1,1,111,Lost Customers,High Risk
17906.0,110,2,1036.58,2,1,2,212,At Risk,High Risk
17907.0,266,4,563.74,2,2,1,221,At Risk,High Risk
17908.0,44,32,25028.07,4,4,4,444,Champions,Low Risk
17909.0,148,4,997.41,2,2,2,222,At Risk,High Risk
17911.0,478,2,247.14,1,1,1,111,Lost Customers,High Risk
17912.0,14,39,22917.25,4,4,4,444,Champions,Low Risk
17913.0,518,1,541.1700000000001,1,1,1,111,Lost Customers,High Risk
17914.0,226,15,7874.320000000001,2,4,3,243,Loyal Customers,Low Risk
17915.0,36,14,8688.92,4,3,3,433,Potential Loyalists,Medium Risk
17916.0,538,4,2105.49,1,2,2,122,Lost Customers,High Risk
17917.0,67,5,823.96,3,2,1,321,Potential Loyalists,Medium Risk
17918.0,474,1,66.86,1,1,1,111,Lost Customers,High Risk
17919.0,77,10,43209.170000000006,3,3,4,334,Potential Loyalists,Medium Risk
17920.0,47,25,17575.8,4,4,4,444,Champions,Low Risk
17921.0,54,17,11354.94,3,4,4,344,Loyal Customers,Low Risk
17922.0,38,22,95260.39,4,4,4,444,Champions,Low Risk
17923.0,329,10,40433.34,1,3,4,134,Lost Customers,High Risk
17924.0,383,6,1785.13,1,2,2,122,Lost Customers,High Risk
17925.0,567,1,355.9,1,1,1,111,Lost Customers,High Risk
17926.0,59,11,5292.77,3,3,3,333,Potential Loyalists,Medium Risk
17927.0,122,13,4718.099999999999,2,3,3,233,At Risk,High Risk
17929.0,571,2,132.23,1,1,1,111,Lost Customers,High Risk
17930.0,73,5,1608.96,3,2,2,322,Potential Loyalists,Medium Risk
17931.0,10,34,59936.69,4,4,4,444,Champions,Low Risk
17932.0,156,12,5877.69,2,3,3,233,At Risk,High Risk
17933.0,351,1,23.6,1,1,1,111,Lost Customers,High Risk
17934.0,22,36,62789.61,4,4,4,444,Champions,Low Risk
17935.0,378,2,154.38,1,1,1,111,Lost Customers,High Risk
17936.0,526,1,177.3,1,1,1,111,Lost Customers,High Risk
17938.0,189,5,2204.7,2,2,2,222,At Risk,High Risk
17939.0,5,44,68277.44,4,4,4,444,Champions,Low Risk
17940.0,191,4,698.38,2,2,1,221,At Risk,High Risk
17941.0,478,2,850.6600000000001,1,1,1,111,Lost Customers,High Risk
17942.0,131,7,4681.110000000001,2,2,3,223,At Risk,High Risk
17943.0,340,1,392.81,1,1,1,111,Lost Customers,High Risk
17944.0,26,20,22196.4,4,4,4,444,Champions,Low Risk
17945.0,109,10,4266.19,2,3,3,233,At Risk,High Risk
17946.0,114,6,1820.01,2,2,2,222,At Risk,High Risk
17948.0,106,5,1388.37,2,2,2,222,At Risk,High Risk
17949.0,46,12,15813.659999999998,4,3,4,434,Potential Loyalists,Medium Risk
17950.0,2,28,21753.4,4,4,4,444,Champions,Low Risk
17951.0,97,5,1564.13,3,2,2,322,Potential Loyalists,Medium Risk
17952.0,265,14,4326.84,2,3,3,233,At Risk,High Risk
17953.0,113,8,3248.84,2,2,3,223,At Risk,High Risk
17954.0,120,8,2066.72,2,2,2,222,At Risk,High Risk
17955.0,59,4,1589.38,3,2,2,322,Potential Loyalists,Medium Risk
17956.0,477,1,89.22,1,1,1,111,Lost Customers,High Risk
17957.0,60,4,1433.6,3,2,2,322,Potential Loyalists,Medium Risk
17958.0,254,19,10947.88,2,4,3,243,Loyal Customers,Low Risk
17959.0,14,30,26124.58,4,4,4,444,Champions,Low Risk
17960.0,3,42,73096.79,4,4,4,444,Champions,Low Risk
17961.0,1,29,35490.520000000004,4,4,4,444,Champions,Low Risk
17962.0,279,4,4317.45,2,2,3,223,At Risk,High Risk
17964.0,2,31,28636.65,4,4,4,444,Champions,Low Risk
17965.0,140,7,4894.070000000001,2,2,3,223,At Risk,High Risk
17966.0,118,8,1657.74,2,2,2,222,At Risk,High Risk
17967.0,231,12,9485.13,2,3,3,233,At Risk,High Risk
17968.0,51,6,964.01,3,2,2,322,Potential Loyalists,Medium Risk
17969.0,231,11,11392.329999999998,2,3,4,234,At Risk,High Risk
17970.0,18,32,32353.11,4,4,4,444,Champions,Low Risk
17971.0,3,19,18353.53,4,4,4,444,Champions,Low Risk
17972.0,387,2,149.6,1,1,1,111,Lost Customers,High Risk
17973.0,35,7,3561.7,4,2,3,423,Potential Loyalists,Medium Risk
17974.0,3,37,38759.51,4,4,4,444,Champions,Low Risk
17975.0,13,26,16854.56,4,4,4,444,Champions,Low Risk
17976.0,48,6,1538.44,4,2,2,422,Potential Loyalists,Medium Risk
17977.0,483,1,207.7,1,1,1,111,Lost Customers,High Risk
17978.0,6,22,41579.5,4,4,4,444,Champions,Low Risk
17979.0,530,1,176.85,1,1,1,111,Lost Customers,High Risk
17980.0,68,12,4786.01,3,3,3,333,Potential Loyalists,Medium Risk
17982.0,62,10,1833.33,3,3,2,332,Potential Loyalists,Medium Risk
17983.0,45,3,935.18,4,1,2,412,Potential Loyalists,Medium Risk
17984.0,119,11,3271.06,2,3,3,233,At Risk,High Risk
17985.0,639,1,72.73,1,1,1,111,Lost Customers,High Risk
17986.0,273,12,7172.46,2,3,3,233,At Risk,High Risk
17987.0,115,12,3980.6,2,3,3,233,At Risk,High Risk
17988.0,509,1,94.9,1,1,1,111,Lost Customers,High Risk
17989.0,4,23,15351.95,4,4,4,444,Champions,Low Risk
17990.0,368,11,7855.81,1,3,3,133,Lost Customers,High Risk
17991.0,67,12,3565.27,3,3,3,333,Potential Loyalists,Medium Risk
17992.0,135,5,1900.62,2,2,2,222,At Risk,High Risk
17994.0,34,27,16095.52,4,4,4,444,Champions,Low Risk
17995.0,280,4,1220.8200000000002,2,2,2,222,At Risk,High Risk
17996.0,217,2,1192.37,2,1,2,212,At Risk,High Risk
17997.0,109,5,832.74,2,2,1,221,At Risk,High Risk
17998.0,366,1,283.51,1,1,1,111,Lost Customers,High Risk
17999.0,93,12,5172.5,3,3,3,333,Potential Loyalists,Medium Risk
18000.0,49,6,3804.87,4,2,3,423,Potential Loyalists,Medium Risk
18001.0,52,6,414.55,3,2,1,321,Potential Loyalists,Medium Risk
18003.0,80,13,10752.93,3,3,3,333,Potential Loyalists,Medium Risk
18004.0,56,10,2309.45,3,3,2,332,Potential Loyalists,Medium Risk
18005.0,447,1,204.02,1,1,1,111,Lost Customers,High Risk
18006.0,133,8,4349.16,2,2,3,223,At Risk,High Risk
18007.0,78,9,3832.84,3,3,3,333,Potential Loyalists,Medium Risk
18008.0,431,2,1283.94,1,1,2,112,Lost Customers,High Risk
18009.0,180,2,257.64,2,1,1,211,At Risk,High Risk
18010.0,1,25,13769.22,4,4,4,444,Champions,Low Risk
18012.0,43,21,16391.47,4,4,4,444,Champions,Low Risk
18013.0,487,1,50.1,1,1,1,111,Lost Customers,High Risk
18014.0,513,1,35.83,1,1,1,111,Lost Customers,High Risk
18015.0,83,6,1769.72,3,2,2,322,Potential Loyalists,Medium Risk
18016.0,97,7,2758.08,3,2,2,322,Potential Loyalists,Medium Risk
18017.0,3,25,16518.08,4,4,4,444,Champions,Low Risk
18018.0,216,17,11580.13,2,4,4,244,Loyal Customers,Low Risk
18019.0,10,22,25235.28,4,4,4,444,Champions,Low Risk
18020.0,535,1,122.78,1,1,1,111,Lost Customers,High Risk
18021.0,176,4,354.71,2,2,1,221,At Risk,High Risk
18022.0,69,11,2100.9300000000003,3,3,2,332,Potential Loyalists,Medium Risk
18023.0,402,2,281.2,1,1,1,111,Lost Customers,High Risk
18024.0,89,13,5658.4400000000005,3,3,3,333,Potential Loyalists,Medium Risk
18025.0,98,15,5150.02,3,4,3,343,Loyal Customers,Low Risk
18026.0,430,1,150.84,1,1,1,111,Lost Customers,High Risk
18027.0,380,2,1209.66,1,1,2,112,Lost Customers,High Risk
18028.0,217,7,2265.82,2,2,2,222,At Risk,High Risk
18029.0,46,4,1611.88,4,2,2,422,Potential Loyalists,Medium Risk
18030.0,347,1,26.06,1,1,1,111,Lost Customers,High Risk
18032.0,254,12,4020.27,2,3,3,233,At Risk,High Risk
18033.0,162,4,667.66,2,2,1,221,At Risk,High Risk
18034.0,50,10,3591.42,4,3,3,433,Potential Loyalists,Medium Risk
18035.0,22,34,26110.09,4,4,4,444,Champions,Low Risk
18036.0,65,8,3470.37,3,2,3,323,Potential Loyalists,Medium Risk
18037.0,73,14,4228.0,3,3,3,333,Potential Loyalists,Medium Risk
18038.0,59,12,5517.76,3,3,3,333,Potential Loyalists,Medium Risk
18039.0,39,29,45746.64,4,4,4,444,Champions,Low Risk
18040.0,336,7,3799.1,1,2,3,123,Lost Customers,High Risk
18041.0,560,1,66.74000000000001,1,1,1,111,Lost Customers,High Risk
18042.0,238,12,31940.71,2,3,4,234,At Risk,High Risk
18043.0,150,8,2952.59,2,2,2,222,At Risk,High Risk
18044.0,226,1,159.84,2,1,1,211,At Risk,High Risk
18045.0,53,7,1519.51,3,2,2,322,Potential Loyalists,Medium Risk
18046.0,107,11,2372.55,2,3,2,232,At Risk,High Risk
18047.0,223,2,671.76,2,1,1,211,At Risk,High Risk
18048.0,351,2,122.58,1,1,1,111,Lost Customers,High Risk
18049.0,84,12,15851.96,3,3,4,334,Potential Loyalists,Medium Risk
18050.0,11,40,31787.01,4,4,4,444,Champions,Low Risk
18051.0,78,4,569.95,3,2,1,321,Potential Loyalists,Medium Risk
18052.0,448,1,939.42,1,1,2,112,Lost Customers,High Risk
18053.0,100,13,4349.05,3,3,3,333,Potential Loyalists,Medium Risk
18054.0,12,30,35737.6,4,4,4,444,Champions,Low Risk
18056.0,4,25,17217.84,4,4,4,444,Champions,Low Risk
18057.0,4,33,22710.28,4,4,4,444,Champions,Low Risk
18058.0,16,16,18197.26,4,4,4,444,Champions,Low Risk
18059.0,16,32,32438.66,4,4,4,444,Champions,Low Risk
18060.0,63,10,3437.12,3,3,3,333,Potential Loyalists,Medium Risk
18061.0,305,12,9491.94,1,3,3,133,Lost Customers,High Risk
18062.0,350,10,5350.13,1,3,3,133,Lost Customers,High Risk
18063.0,28,25,17208.58,4,4,4,444,Champions,Low Risk
18064.0,266,5,4365.66,2,2,3,223,At Risk,High Risk
18065.0,1,43,22340.6,4,4,4,444,Champions,Low Risk
18066.0,40,5,874.8399999999999,4,2,1,421,Potential Loyalists,Medium Risk
18067.0,53,5,969.03,3,2,2,322,Potential Loyalists,Medium Risk
18068.0,46,12,2569.0,4,3,2,432,Potential Loyalists,Medium Risk
18069.0,66,20,16131.69,3,4,4,344,Loyal Customers,Low Risk
18070.0,145,10,2967.04,2,3,2,232,At Risk,High Risk
18071.0,5,38,39554.95,4,4,4,444,Champions,Low Risk
18072.0,181,4,1252.67,2,2,2,222,At Risk,High Risk
18073.0,4,20,12722.22,4,4,4,444,Champions,Low Risk
18074.0,7,34,20060.13,4,4,4,444,Champions,Low Risk
18075.0,172,7,2081.99,2,2,2,222,At Risk,High Risk
18076.0,128,4,739.08,2,2,1,221,At Risk,High Risk
18077.0,70,7,3117.13,3,2,3,323,Potential Loyalists,Medium Risk
18078.0,72,5,1515.9,3,2,2,322,Potential Loyalists,Medium Risk
18079.0,7,35,33763.43,4,4,4,444,Champions,Low Risk
18080.0,54,10,4773.53,3,3,3,333,Potential Loyalists,Medium Risk
18081.0,95,10,3112.52,3,3,3,333,Potential Loyalists,Medium Risk
18082.0,85,6,1421.48,3,2,2,322,Potential Loyalists,Medium Risk
18083.0,366,1,525.08,1,1,1,111,Lost Customers,High Risk
18084.0,96,13,3684.18,3,3,3,333,Potential Loyalists,Medium Risk
18085.0,85,5,1024.92,3,2,2,322,Potential Loyalists,Medium Risk
18086.0,76,9,8959.98,3,3,3,333,Potential Loyalists,Medium Risk
18087.0,2,39,52752.75,4,4,4,444,Champions,Low Risk
18088.0,66,16,3545.7000000000003,3,4,3,343,Loyal Customers,Low Risk
18089.0,129,4,2352.03,2,2,2,222,At Risk,High Risk
18090.0,410,1,425.86,1,1,1,111,Lost Customers,High Risk
18091.0,243,7,2903.75,2,2,2,222,At Risk,High Risk
18092.0,479,1,5872.9400000000005,1,1,3,113,Lost Customers,High Risk
18094.0,449,1,351.69,1,1,1,111,Lost Customers,High Risk
18095.0,71,19,14522.02,3,4,4,344,Loyal Customers,Low Risk
18096.0,253,13,4729.04,2,3,3,233,At Risk,High Risk
18097.0,224,6,12395.7,2,2,4,224,At Risk,High Risk
18098.0,234,1,560.0,2,1,1,211,At Risk,High Risk
18100.0,121,1,220.42,2,1,1,211,At Risk,High Risk
18101.0,335,11,7727.43,1,3,3,133,Lost Customers,High Risk
18102.0,69,9,1803.94,3,3,2,332,Potential Loyalists,Medium Risk
18103.0,91,5,2883.83,3,2,2,322,Potential Loyalists,Medium Risk
18104.0,401,1,56.05,1,1,1,111,Lost Customers,High Risk
18105.0,76,7,1444.25,3,2,2,322,Potential Loyalists,Medium Risk
18106.0,69,5,1217.44,3,2,2,322,Potential Loyalists,Medium Risk
18107.0,50,8,3714.33,4,2,3,423,Potential Loyalists,Medium Risk
18108.0,172,3,340.95000000000005,2,1,1,211,At Risk,High Risk
18109.0,12,19,8138.92,4,4,3,443,Champions,Low Risk
18110.0,68,11,3809.5,3,3,3,333,Potential Loyalists,Medium Risk
18111.0,258,7,11842.34,2,2,4,224,At Risk,High Risk
18112.0,3,36,36453.93,4,4,4,444,Champions,Low Risk
18113.0,74,7,902.87,3,2,2,322,Potential Loyalists,Medium Risk
18114.0,3,23,16904.5,4,4,4,444,Champions,Low Risk
18115.0,60,14,2594.39,3,3,2,332,Potential Loyalists,Medium Risk
18116.0,125,12,4889.150000000001,2,3,3,233,At Risk,High Risk
18117.0,81,12,3636.19,3,3,3,333,Potential Loyalists,Medium Risk
18118.0,52,10,43835.15,3,3,4,334,Potential Loyalists,Medium Risk
18119.0,143,6,940.02,2,2,2,222,At Risk,High Risk
18120.0,15,18,8163.29,4,4,3,443,Champions,Low Risk
18121.0,68,5,2142.36,3,2,2,322,Potential Loyalists,Medium Risk
18122.0,408,2,71.85,1,1,1,111,Lost Customers,High Risk
18123.0,375,1,279.16,1,1,1,111,Lost Customers,High Risk
18124.0,16,26,19129.94,4,4,4,444,Champions,Low Risk
18125.0,309,14,6942.38,1,3,3,133,Lost Customers,High Risk
18126.0,6,23,20665.02,4,4,4,444,Champions,Low Risk
18127.0,68,10,6768.150000000001,3,3,3,333,Potential Loyalists,Medium Risk
18128.0,148,7,8330.130000000001,2,2,3,223,At Risk,High Risk
18129.0,519,2,69.3,1,1,1,111,Lost Customers,High Risk
18130.0,5,32,26175.08,4,4,4,444,Champions,Low Risk
18131.0,87,6,30020.74,3,2,4,324,Potential Loyalists,Medium Risk
18132.0,2,25,14918.07,4,4,4,444,Champions,Low Risk
18133.0,408,1,150.66,1,1,1,111,Lost Customers,High Risk
18134.0,60,13,10914.22,3,3,3,333,Potential Loyalists,Medium Risk
18136.0,602,2,26.37,1,1,1,111,Lost Customers,High Risk
18137.0,50,31,27166.56,4,4,4,444,Champions,Low Risk
18138.0,3,21,19524.69,4,4,4,444,Champions,Low Risk
18139.0,7,26,18325.87,4,4,4,444,Champions,Low Risk
18141.0,443,1,193.55,1,1,1,111,Lost Customers,High Risk
18142.0,12,33,15662.06,4,4,4,444,Champions,Low Risk
18143.0,127,6,885.89,2,2,2,222,At Risk,High Risk
18144.0,609,1,50.22,1,1,1,111,Lost Customers,High Risk
18145.0,79,16,4237.64,3,4,3,343,Loyal Customers,Low Risk
18146.0,507,1,177.12,1,1,1,111,Lost Customers,High Risk
18147.0,613,1,261.53000000000003,1,1,1,111,Lost Customers,High Risk
18148.0,83,4,838.8,3,2,1,321,Potential Loyalists,Medium Risk
18149.0,137,5,2063.26,2,2,2,222,At Risk,High Risk
18152.0,362,9,7354.19,1,3,3,133,Lost Customers,High Risk
18153.0,505,1,28.98,1,1,1,111,Lost Customers,High Risk
18154.0,78,9,30559.45,3,3,4,334,Potential Loyalists,Medium Risk
18155.0,84,13,4704.9,3,3,3,333,Potential Loyalists,Medium Risk
18156.0,109,13,4114.52,2,3,3,233,At Risk,High Risk
18157.0,123,10,13634.12,2,3,4,234,At Risk,High Risk
18158.0,71,12,33867.25,3,3,4,334,Potential Loyalists,Medium Risk
18159.0,473,1,16.16,1,1,1,111,Lost Customers,High Risk
18161.0,328,10,11235.490000000002,1,3,4,134,Lost Customers,High Risk
18162.0,97,9,1549.16,3,3,2,332,Potential Loyalists,Medium Risk
18163.0,169,4,3220.76,2,2,3,223,At Risk,High Risk
18164.0,385,1,81.09,1,1,1,111,Lost Customers,High Risk
18165.0,76,11,2104.38,3,3,2,332,Potential Loyalists,Medium Risk
18166.0,12,26,27205.85,4,4,4,444,Champions,Low Risk
18167.0,2,22,12646.96,4,4,4,444,Champions,Low Risk
18169.0,413,2,811.42,1,1,1,111,Lost Customers,High Risk
18170.0,141,1,975.74,2,1,2,212,At Risk,High Risk
18171.0,83,4,703.05,3,2,1,321,Potential Loyalists,Medium Risk
18173.0,20,17,12601.79,4,4,4,444,Champions,Low Risk
18174.0,27,32,38060.29,4,4,4,444,Champions,Low Risk
18175.0,468,1,59.48,1,1,1,111,Lost Customers,High Risk
18176.0,5,29,27044.79,4,4,4,444,Champions,Low Risk
18177.0,50,13,8087.96,4,3,3,433,Potential Loyalists,Medium Risk
18178.0,2,35,40302.01,4,4,4,444,Champions,Low Risk
18179.0,1,38,25842.75,4,4,4,444,Champions,Low Risk
18180.0,83,11,6304.42,3,3,3,333,Potential Loyalists,Medium Risk
18181.0,147,8,1014.95,2,2,2,222,At Risk,High Risk
18183.0,70,13,3953.93,3,3,3,333,Potential Loyalists,Medium Risk
18184.0,9,21,11118.05,4,4,3,443,Champions,Low Risk
18185.0,5,29,38333.49,4,4,4,444,Champions,Low Risk
18186.0,44,6,2943.75,4,2,2,422,Potential Loyalists,Medium Risk
18187.0,79,5,1037.04,3,2,2,322,Potential Loyalists,Medium Risk
18188.0,62,9,5036.5,3,3,3,333,Potential Loyalists,Medium Risk
18190.0,256,1,17.27,2,1,1,211,At Risk,High Risk
18191.0,463,1,9.34,1,1,1,111,Lost Customers,High Risk
18192.0,73,16,2728.35,3,4,2,342,Loyal Customers,Low Risk
18193.0,206,3,500.83,2,1,1,211,At Risk,High Risk
18194.0,509,1,246.86,1,1,1,111,Lost Customers,High Risk
18195.0,232,7,1597.2,2,2,2,222,At Risk,High Risk
18196.0,491,2,1118.21,1,1,2,112,Lost Customers,High Risk
18197.0,342,12,6606.61,1,3,3,133,Lost Customers,High Risk
18198.0,27,21,20033.7,4,4,4,444,Champions,Low Risk
18199.0,364,4,420.67,1,2,1,121,Lost Customers,High Risk
18200.0,18,37,24114.47,4,4,4,444,Champions,Low Risk
18201.0,438,2,6991.92,1,1,3,113,Lost Customers,High Risk
18202.0,5,28,21520.31,4,4,4,444,Champions,Low Risk
18203.0,16,25,14702.42,4,4,4,444,Champions,Low Risk
18204.0,92,3,2890.93,3,1,2,312,Potential Loyalists,Medium Risk
18205.0,70,9,4744.54,3,3,3,333,Potential Loyalists,Medium Risk
18206.0,10,26,12195.81,4,4,4,444,Champions,Low Risk
18207.0,349,1,13.15,1,1,1,111,Lost Customers,High Risk
18208.0,118,5,2389.6,2,2,2,222,At Risk,High Risk
18209.0,240,4,1187.36,2,2,2,222,At Risk,High Risk
18210.0,344,2,399.66,1,1,1,111,Lost Customers,High Risk
18211.0,47,8,2379.4,4,2,2,422,Potential Loyalists,Medium Risk
18212.0,115,12,5753.52,2,3,3,233,At Risk,High Risk
18213.0,25,42,21325.0,4,4,4,444,Champions,Low Risk
18214.0,459,4,1213.41,1,2,2,122,Lost Customers,High Risk
18215.0,235,1,158.04,2,1,1,211,At Risk,High Risk
18216.0,9,23,20364.33,4,4,4,444,Champions,Low Risk
18217.0,82,11,4573.2,3,3,3,333,Potential Loyalists,Medium Risk
18218.0,332,2,779.8299999999999,1,1,1,111,Lost Customers,High Risk
18219.0,362,4,2050.6,1,2,2,122,Lost Customers,High Risk
18220.0,489,1,339.37,1,1,1,111,Lost Customers,High Risk
18221.0,49,13,3436.99,4,3,3,433,Potential Loyalists,Medium Risk
18222.0,59,9,13313.87,3,3,4,334,Potential Loyalists,Medium Risk
18223.0,401,2,90.25,1,1,1,111,Lost Customers,High Risk
18224.0,94,4,491.23,3,2,1,321,Potential Loyalists,Medium Risk
18225.0,241,6,2067.57,2,2,2,222,At Risk,High Risk
18226.0,84,2,267.67,3,1,1,311,Potential Loyalists,Medium Risk
18228.0,59,14,5592.2,3,3,3,333,Potential Loyalists,Medium Risk
18229.0,5,45,34869.76,4,4,4,444,Champions,Low Risk
18230.0,293,2,333.19,1,1,1,111,Lost Customers,High Risk
18232.0,129,9,4490.09,2,3,3,233,At Risk,High Risk
18233.0,329,2,159.54000000000002,1,1,1,111,Lost Customers,High Risk
18234.0,57,10,1914.56,3,3,2,332,Potential Loyalists,Medium Risk
18235.0,179,9,1345.45,2,3,2,232,At Risk,High Risk
18236.0,301,1,142.35,1,1,1,111,Lost Customers,High Risk
18237.0,74,3,280.36,3,1,1,311,Potential Loyalists,Medium Risk
18238.0,369,1,94.9,1,1,1,111,Lost Customers,High Risk
18239.0,379,1,91.27,1,1,1,111,Lost Customers,High Risk
18240.0,54,15,12591.26,3,4,4,344,Loyal Customers,Low Risk
18241.0,69,15,6542.200000000001,3,4,3,343,Loyal Customers,Low Risk
18242.0,587,1,188.55,1,1,1,111,Lost Customers,High Risk
18243.0,13,20,28318.45,4,4,4,444,Champions,Low Risk
18244.0,13,15,16561.86,4,4,4,444,Champions,Low Risk
18245.0,482,1,189.8,1,1,1,111,Lost Customers,High Risk
18246.0,412,1,80.66,1,1,1,111,Lost Customers,High Risk
18248.0,1,35,31486.79,4,4,4,444,Champions,Low Risk
18249.0,134,4,570.3100000000001,2,2,1,221,At Risk,High Risk
18250.0,166,7,33863.15,2,2,4,224,At Risk,High Risk
18251.0,37,19,14214.66,4,4,4,444,Champions,Low Risk
18252.0,52,10,2316.3,3,3,2,332,Potential Loyalists,Medium Risk
18253.0,143,13,3714.45,2,3,3,233,At Risk,High Risk
18254.0,72,10,1332.61,3,3,2,332,Potential Loyalists,Medium Risk
18255.0,136,8,3200.38,2,2,3,223,At Risk,High Risk
18256.0,64,10,3276.59,3,3,3,333,Potential Loyalists,Medium Risk
18257.0,65,6,1108.04,3,2,2,322,Potential Loyalists,Medium Risk
18258.0,537,2,99.26,1,1,1,111,Lost Customers,High Risk
18259.0,374,1,15.53,1,1,1,111,Lost Customers,High Risk
18260.0,75,7,1247.29,3,2,2,322,Potential Loyalists,Medium Risk
18261.0,42,13,9874.95,4,3,3,433,Potential Loyalists,Medium Risk
18262.0,179,11,4515.69,2,3,3,233,At Risk,High Risk
18263.0,622,1,90.13,1,1,1,111,Lost Customers,High Risk
18264.0,2,43,37019.37,4,4,4,444,Champions,Low Risk
18265.0,181,15,8435.3,2,4,3,243,Loyal Customers,Low Risk
18266.0,49,10,40009.85,4,3,4,434,Potential Loyalists,Medium Risk
18267.0,377,2,109.9,1,1,1,111,Lost Customers,High Risk
18268.0,76,4,2075.9100000000003,3,2,2,322,Potential Loyalists,Medium Risk
18269.0,152,12,2198.01,2,3,2,232,At Risk,High Risk
18270.0,118,6,2010.43,2,2,2,222,At Risk,High Risk
18271.0,493,2,64.21,1,1,1,111,Lost Customers,High Risk
18272.0,374,1,47.45,1,1,1,111,Lost Customers,High Risk
18273.0,215,15,7394.21,2,4,3,243,Loyal Customers,Low Risk
18274.0,84,11,4214.89,3,3,3,333,Potential Loyalists,Medium Risk
18275.0,53,8,1828.05,3,2,2,322,Potential Loyalists,Medium Risk
18276.0,104,11,2837.66,3,3,2,332,Potential Loyalists,Medium Risk
18277.0,68,6,1085.26,3,2,2,322,Potential Loyalists,Medium Risk
18278.0,425,2,439.61,1,1,1,111,Lost Customers,High Risk
18279.0,239,1,57.45,2,1,1,211,At Risk,High Risk
18280.0,62,11,3765.6,3,3,3,333,Potential Loyalists,Medium Risk
18281.0,98,5,1242.2,3,2,2,322,Potential Loyalists,Medium Risk
18282.0,392,2,153.93,1,1,1,111,Lost Customers,High Risk
18283.0,477,2,13735.54,1,1,4,114,Lost Customers,High Risk
18284.0,110,7,1328.38,2,2,2,222,At Risk,High Risk
18285.0,1,28,25059.98,4,4,4,444,Champions,Low Risk
18286.0,83,6,999.82,3,2,2,322,Potential Loyalists,Medium Risk
18287.0,72,4,2660.4100000000003,3,2,2,322,Potential Loyalists,Medium Risk
18288.0,67,11,10837.38,3,3,3,333,Potential Loyalists,Medium Risk
18289.0,398,8,12309.02,1,2,4,124,Lost Customers,High Risk
18290.0,56,8,2506.76,3,2,2,322,Potential Loyalists,Medium Risk
18291.0,586,2,272.06,1,1,1,111,Lost Customers,High Risk
18292.0,565,1,40.33,1,1,1,111,Lost Customers,High Risk
18293.0,91,14,17683.12,3,3,4,334,Potential Loyalists,Medium Risk
18294.0,461,2,522.04,1,1,1,111,Lost Customers,High Risk
18295.0,63,12,2103.03,3,3,2,332,Potential Loyalists,Medium Risk
18297.0,29,27,20862.33,4,4,4,444,Champions,Low Risk
18298.0,456,2,52.67,1,1,1,111,Lost Customers,High Risk
18299.0,68,4,1948.58,3,2,2,322,Potential Loyalists,Medium Risk
18300.0,63,6,611.03,3,2,1,321,Potential Loyalists,Medium Risk
18301.0,375,7,3477.88,1,2,3,123,Lost Customers,High Risk
18302.0,104,6,1962.69,3,2,2,322,Potential Loyalists,Medium Risk
18304.0,16,30,28338.44,4,4,4,444,Champions,Low Risk
18305.0,241,11,6686.7,2,3,3,233,At Risk,High Risk
18306.0,5,31,45759.08,4,4,4,444,Champions,Low Risk
18307.0,32,30,63995.87,4,4,4,444,Champions,Low Risk
18308.0,99,12,4211.79,3,3,3,333,Potential Loyalists,Medium Risk
18309.0,542,1,16.16,1,1,1,111,Lost Customers,High Risk
18310.0,281,1,17.27,2,1,1,211,At Risk,High Risk
18311.0,13,16,18703.83,4,4,4,444,Champions,Low Risk
18312.0,71,11,7951.61,3,3,3,333,Potential Loyalists,Medium Risk
18314.0,182,9,2471.47,2,3,2,232,At Risk,High Risk
18315.0,6,25,17484.87,4,4,4,444,Champions,Low Risk
18316.0,9,35,31399.24,4,4,4,444,Champions,Low Risk
18317.0,6,29,20270.35,4,4,4,444,Champions,Low Risk
18318.0,370,1,14.35,1,1,1,111,Lost Customers,High Risk
18319.0,51,5,1620.5,3,2,2,322,Potential Loyalists,Medium Risk
18320.0,474,1,113.01,1,1,1,111,Lost Customers,High Risk
18321.0,293,13,7547.86,1,3,3,133,Lost Customers,High Risk
18322.0,106,10,1564.91,2,3,2,232,At Risk,High Risk
18323.0,634,1,37.12,1,1,1,111,Lost Customers,High Risk
18324.0,192,5,1148.23,2,2,2,222,At Risk,High Risk
18325.0,21,33,53677.96,4,4,4,444,Champions,Low Risk
18326.0,63,10,29117.8,3,3,4,334,Potential Loyalists,Medium Risk
18327.0,72,9,5673.27,3,3,3,333,Potential Loyalists,Medium Risk
18328.0,185,8,4328.64,2,2,3,223,At Risk,High Risk
18329.0,137,5,1974.17,2,2,2,222,At Risk,High Risk
18330.0,53,13,6408.900000000001,3,3,3,333,Potential Loyalists,Medium Risk
18331.0,436,1,25.05,1,1,1,111,Lost Customers,High Risk
18332.0,43,19,10008.06,4,4,3,443,Champions,Low Risk
18333.0,416,2,182.52,1,1,1,111,Lost Customers,High Risk
18334.0,1,41,62720.72,4,4,4,444,Champions,Low Risk
